ACC,pred_Membrane,pred_Cytoplasm,pred_Nucleus,pred_Extracellular,pred_Cell membrane,pred_Mitochondrion,pred_Plastid,pred_Endoplasmic reticulum,pred_Lysosome/Vacuole,pred_Golgi apparatus,pred_Peroxisome,pred_loc_Membrane,pred_loc_Cytoplasm,pred_loc_Nucleus,pred_loc_Extracellular,pred_loc_Cell membrane,pred_loc_Mitochondrion,pred_loc_Plastid,pred_loc_Endoplasmic reticulum,pred_loc_Lysosome/Vacuole,pred_loc_Golgi apparatus,pred_loc_Peroxisome,true_loc_Membrane,true_loc_Cytoplasm,true_loc_Nucleus,true_loc_Extracellular,true_loc_Cell membrane,true_loc_Mitochondrion,true_loc_Plastid,true_loc_Endoplasmic reticulum,true_loc_Lysosome/Vacuole,true_loc_Golgi apparatus,true_loc_Peroxisome
Q6TLK4,0.48046875,0.5546875,0.40625,0.06933594,0.30664062,0.03955078,0.0029754639,0.15527344,0.73828125,0.40820312,0.01977539,True,True,False,False,False,False,False,False,True,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5VVJ2,0.08642578,0.50390625,0.9296875,0.0008049011,0.028442383,0.09667969,0.0011672974,0.10253906,0.10839844,0.021240234,0.0011367798,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WTS1,0.4609375,0.45703125,0.3984375,0.048828125,0.16699219,0.5078125,0.032470703,0.20410156,0.58984375,0.55078125,0.011352539,True,False,False,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9FFQ0,0.15527344,0.6953125,0.38867188,0.06542969,0.119140625,0.09423828,0.009155273,0.043945312,0.11425781,0.052734375,0.01586914,False,True,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14116,0.10986328,0.6484375,0.33789062,0.43164062,0.07470703,0.18359375,0.0029754639,0.115722656,0.08251953,0.22363281,0.01586914,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O60749,0.70703125,0.41992188,0.31640625,0.05834961,0.4453125,0.14257812,0.012817383,0.123535156,0.85546875,0.58203125,0.009155273,True,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O08582,0.08642578,0.76171875,0.640625,0.037353516,0.1484375,0.20019531,0.0019836426,0.34960938,0.10986328,0.33398438,0.04736328,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2XV59,0.08496094,0.7734375,0.640625,0.03564453,0.13671875,0.18945312,0.002319336,0.38671875,0.09277344,0.3359375,0.048095703,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15916,0.03515625,0.27148438,0.90234375,0.01361084,0.031982422,0.043945312,0.0003566742,0.025146484,0.0154418945,0.055908203,0.0046081543,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96BP3,0.04272461,0.23242188,0.90625,0.05419922,0.045410156,0.29492188,0.0004310608,0.07470703,0.018554688,0.03564453,0.0028839111,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O22806,0.111328125,0.21484375,0.90234375,0.00491333,0.087402344,0.012817383,0.008850098,0.017456055,0.26953125,0.16992188,0.0071105957,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9GZS1,0.046142578,0.20800781,0.93359375,0.029785156,0.068359375,0.08886719,0.0008049011,0.041503906,0.0078125,0.016357422,0.0004310608,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q68FY1,0.515625,0.38867188,0.43164062,0.0078125,0.31445312,0.2265625,0.014526367,0.059326172,0.17773438,0.22949219,0.014953613,True,False,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NFH5,0.5,0.40429688,0.44921875,0.008605957,0.34179688,0.20214844,0.01940918,0.06933594,0.2109375,0.26367188,0.010314941,True,False,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9D5S7,0.20605469,0.6328125,0.44335938,0.09814453,0.203125,0.22167969,0.004333496,0.17773438,0.15722656,0.22558594,0.119140625,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92499,0.087402344,0.48046875,0.6640625,0.091308594,0.055908203,0.09667969,0.00062561035,0.12158203,0.00970459,0.083984375,0.020629883,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O76003,0.18164062,0.78515625,0.5703125,0.00970459,0.29492188,0.33984375,0.0012054443,0.51953125,0.609375,0.375,0.003829956,False,True,True,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9CQM9,0.203125,0.7890625,0.58984375,0.0078125,0.26757812,0.3671875,0.0014572144,0.53515625,0.6484375,0.39648438,0.004211426,False,True,True,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15554,0.13085938,0.26757812,0.8515625,0.057373047,0.053466797,0.09667969,0.00039291382,0.14160156,0.10498047,0.08251953,0.0071105957,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O35144,0.15234375,0.30273438,0.8203125,0.03112793,0.07714844,0.12988281,0.00050354004,0.12890625,0.13574219,0.08154297,0.012817383,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NU63,0.091308594,0.2734375,0.83984375,0.06738281,0.059326172,0.16113281,0.0014572144,0.055908203,0.06933594,0.036865234,0.00970459,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11310,0.23339844,0.15039062,0.08886719,0.052734375,0.08251953,0.9609375,0.045410156,0.034179688,0.06542969,0.055908203,0.08642578,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q96B26,0.08886719,0.8515625,0.66796875,0.0078125,0.064453125,0.053466797,0.018798828,0.1484375,0.056640625,0.064453125,0.0016479492,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BKJ9,0.03955078,0.46289062,0.9375,0.07714844,0.08154297,0.15722656,0.0017547607,0.099609375,0.04663086,0.052734375,0.000667572,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NRC8,0.031982422,0.46679688,0.94140625,0.036865234,0.068359375,0.18359375,0.0027160645,0.10253906,0.05029297,0.060058594,0.0008544922,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IY95,0.75390625,0.20800781,0.23535156,0.051757812,0.65234375,0.072753906,0.0078125,0.40039062,0.44921875,0.37890625,0.014038086,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O15514,0.04272461,0.6953125,0.65234375,0.01977539,0.033203125,0.095214844,0.005065918,0.027954102,0.019165039,0.024414062,0.003829956,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14807,0.09814453,0.578125,0.72265625,0.020385742,0.091308594,0.171875,0.00088119507,0.10107422,0.078125,0.10253906,0.0033721924,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P33339,0.09277344,0.39453125,0.73828125,0.008300781,0.037841797,0.07470703,0.004333496,0.122558594,0.07080078,0.26953125,0.0061035156,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15427,0.2265625,0.52734375,0.78515625,0.0015487671,0.15917969,0.17089844,0.0066833496,0.17578125,0.025146484,0.06738281,0.0008544922,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NG57,0.05029297,0.45507812,0.859375,0.119140625,0.095214844,0.24121094,0.00023078918,0.05493164,0.052734375,0.029785156,0.005218506,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O75607,0.10986328,0.51171875,0.73828125,0.080566406,0.123535156,0.14257812,0.0005531311,0.50390625,0.13769531,0.26367188,0.0036010742,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q62897,0.890625,0.19042969,0.095214844,0.04272461,0.95703125,0.06738281,0.006500244,0.32421875,0.46289062,0.078125,0.034179688,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z0V2,0.89453125,0.19042969,0.095214844,0.044677734,0.95703125,0.07373047,0.006500244,0.29882812,0.47460938,0.07470703,0.045410156,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q63881,0.89453125,0.19335938,0.09667969,0.043945312,0.95703125,0.07373047,0.0066833496,0.30078125,0.47460938,0.07714844,0.04736328,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NZV8,0.89453125,0.19335938,0.095214844,0.044677734,0.95703125,0.07373047,0.006286621,0.30273438,0.47460938,0.075683594,0.04663086,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O94888,0.060058594,0.46289062,0.79296875,0.02331543,0.06347656,0.022949219,0.00012302399,0.51953125,0.21972656,0.421875,0.0037078857,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12794,0.375,0.3125,0.10107422,0.6875,0.36523438,0.28515625,0.0022583008,0.32617188,0.4453125,0.25585938,0.0075683594,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9D2N9,0.56640625,0.45507812,0.31835938,0.014526367,0.10498047,0.30078125,0.0013656616,0.21972656,0.23046875,0.10253906,0.010986328,True,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q94AY1,0.33007812,0.12158203,0.13867188,0.014038086,0.057373047,0.24511719,0.98828125,0.03515625,0.075683594,0.11767578,0.05419922,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P80269,0.41601562,0.1796875,0.11425781,0.018554688,0.10986328,0.921875,0.08251953,0.03515625,0.059326172,0.05834961,0.02722168,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9Y3C6,0.3125,0.29882812,0.5234375,0.032470703,0.25,0.41210938,0.05102539,0.6484375,0.12597656,0.09814453,0.00077819824,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
