ACC,pred_Membrane,pred_Cytoplasm,pred_Nucleus,pred_Extracellular,pred_Cell membrane,pred_Mitochondrion,pred_Plastid,pred_Endoplasmic reticulum,pred_Lysosome/Vacuole,pred_Golgi apparatus,pred_Peroxisome,pred_loc_Membrane,pred_loc_Cytoplasm,pred_loc_Nucleus,pred_loc_Extracellular,pred_loc_Cell membrane,pred_loc_Mitochondrion,pred_loc_Plastid,pred_loc_Endoplasmic reticulum,pred_loc_Lysosome/Vacuole,pred_loc_Golgi apparatus,pred_loc_Peroxisome,true_loc_Membrane,true_loc_Cytoplasm,true_loc_Nucleus,true_loc_Extracellular,true_loc_Cell membrane,true_loc_Mitochondrion,true_loc_Plastid,true_loc_Endoplasmic reticulum,true_loc_Lysosome/Vacuole,true_loc_Golgi apparatus,true_loc_Peroxisome
Q6A070,0.2421875,0.59375,0.65234375,0.09277344,0.23535156,0.31054688,0.022949219,0.31640625,0.40625,0.32226562,0.14550781,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5UCC4-2,0.52734375,0.14453125,0.07714844,0.3984375,0.29492188,0.17871094,0.071777344,0.7421875,0.42382812,0.49023438,0.014038086,True,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9R1S0,0.46875,0.51953125,0.36523438,0.021972656,0.55859375,0.14453125,0.010009766,0.123535156,0.44140625,0.49804688,0.0019836426,True,True,False,False,True,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P25054,0.29492188,0.70703125,0.48242188,0.061035156,0.34375,0.171875,0.06738281,0.06640625,0.11425781,0.15234375,0.05834961,False,True,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q80TM9,0.47460938,0.58984375,0.45507812,0.027954102,0.31054688,0.16015625,0.00039291382,0.36523438,0.41796875,0.14453125,0.021972656,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9LQK7,0.28710938,0.09667969,0.12695312,0.060058594,0.07080078,0.21972656,0.98828125,0.056640625,0.040771484,0.05102539,0.15136719,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P82350,0.8203125,0.19921875,0.091308594,0.14160156,0.73046875,0.08496094,0.0033721924,0.34570312,0.5390625,0.44140625,0.08496094,True,False,False,False,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UKM7,0.70703125,0.23339844,0.22851562,0.14355469,0.20898438,0.083984375,0.00029563904,0.3046875,0.20898438,0.76953125,0.029296875,True,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q8K1R3,0.17773438,0.1640625,0.33007812,0.08496094,0.10986328,0.81640625,0.017944336,0.055908203,0.043945312,0.075683594,0.09277344,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8TCS8,0.18847656,0.095214844,0.25390625,0.10107422,0.07714844,0.734375,0.27734375,0.048828125,0.036865234,0.071777344,0.14257812,False,False,False,False,False,True,False,False,False,False,False,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C4N147,0.35546875,0.75390625,0.35351562,0.057373047,0.59765625,0.14160156,0.103515625,0.18847656,0.01586914,0.11425781,0.040283203,False,True,False,False,True,False,False,False,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HAP2,0.13378906,0.55078125,0.81640625,0.040771484,0.056640625,0.41601562,0.00021648407,0.08886719,0.12011719,0.21875,0.014038086,False,True,True,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q2VPU4,0.10498047,0.54296875,0.8359375,0.03112793,0.041992188,0.36914062,0.00020313263,0.07714844,0.09277344,0.17285156,0.014953613,False,True,True,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9CW46,0.025146484,0.453125,0.83203125,0.36523438,0.019165039,0.034179688,0.00062561035,0.026000977,0.044677734,0.020019531,0.002319336,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WYA1,0.1328125,0.26171875,0.953125,0.022949219,0.08496094,0.12695312,0.0002784729,0.030639648,0.06542969,0.06298828,0.0075683594,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B2RYG6,0.23632812,0.84375,0.59765625,0.2734375,0.09667969,0.04345703,0.00062561035,0.43164062,0.33789062,0.625,0.013244629,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9FIH5,0.7734375,0.06933594,0.23828125,0.02331543,0.15234375,0.10986328,0.05102539,0.6875,0.2578125,0.7890625,0.044677734,True,False,False,False,False,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6XQN6,0.17675781,0.6484375,0.5078125,0.3671875,0.15332031,0.22363281,0.0009994507,0.12792969,0.36523438,0.46875,0.16601562,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P35638,0.10498047,0.25585938,0.9609375,0.01361084,0.068359375,0.09277344,0.0028839111,0.1796875,0.03112793,0.036132812,0.01361084,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P35639,0.083984375,0.24511719,0.96875,0.014953613,0.061035156,0.09814453,0.0032806396,0.13671875,0.02722168,0.024414062,0.009155273,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UBP6,0.0390625,0.64453125,0.78515625,0.0033721924,0.012817383,0.29882812,0.010681152,0.103515625,0.083984375,0.087402344,0.08154297,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q07230,0.15039062,0.33203125,0.59375,0.013244629,0.12597656,0.111328125,0.0032806396,0.028930664,0.083984375,0.024414062,0.026367188,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q94EG3,0.16699219,0.16699219,0.13671875,0.6875,0.15625,0.040283203,0.24609375,0.49414062,0.36914062,0.2265625,0.011352539,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q95PA1,0.6640625,0.47851562,0.30078125,0.060058594,0.56640625,0.31445312,0.055908203,0.609375,0.15429688,0.5546875,0.011352539,True,True,False,False,True,False,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O60783,0.30664062,0.18261719,0.15527344,0.018798828,0.09033203,0.96484375,0.08496094,0.048095703,0.03515625,0.048095703,0.034179688,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8NBT2,0.083984375,0.546875,0.76953125,0.010986328,0.018310547,0.48242188,0.0005874634,0.103515625,0.14550781,0.08886719,0.0071105957,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9SEU8,0.30664062,0.09423828,0.10253906,0.029785156,0.05102539,0.17675781,0.99609375,0.0390625,0.048828125,0.07373047,0.091308594,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P17790,0.8046875,0.17089844,0.09667969,0.23828125,0.84375,0.06298828,0.0066833496,0.34960938,0.390625,0.5078125,0.037353516,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BX70,0.31835938,0.51953125,0.56640625,0.19042969,0.21777344,0.140625,0.009155273,0.18164062,0.29296875,0.54296875,0.029785156,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9GZR1,0.06542969,0.33203125,0.9453125,0.016967773,0.064453125,0.05493164,0.0010681152,0.014038086,0.05102539,0.016357422,0.005554199,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q923V8,0.17285156,0.33007812,0.19238281,0.50390625,0.10839844,0.18164062,0.016357422,0.50390625,0.31054688,0.32421875,0.080566406,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O60765,0.08496094,0.25585938,0.67578125,0.016357422,0.06640625,0.095214844,0.0019836426,0.028442383,0.03564453,0.01940918,0.019165039,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15109-10,0.8671875,0.23046875,0.095214844,0.20898438,0.9296875,0.12402344,0.00491333,0.22949219,0.3125,0.17089844,0.265625,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O88630,0.9140625,0.13476562,0.20703125,0.0053710938,0.18457031,0.46679688,0.0025482178,0.4765625,0.29296875,0.83984375,0.38085938,True,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q62931,0.91015625,0.13671875,0.21191406,0.0053710938,0.17871094,0.45117188,0.0024719238,0.47460938,0.28125,0.8359375,0.35351562,True,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O08522,0.91015625,0.13671875,0.2109375,0.0053710938,0.18164062,0.45507812,0.0025482178,0.4765625,0.28320312,0.83984375,0.36328125,True,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q2TBU3,0.91015625,0.13574219,0.20800781,0.005554199,0.17578125,0.45507812,0.0027160645,0.47851562,0.28710938,0.84765625,0.35546875,True,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O95249,0.91015625,0.13769531,0.21289062,0.005218506,0.1796875,0.45507812,0.0026245117,0.48046875,0.28710938,0.84375,0.36523438,True,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5HZG9,0.05493164,0.39257812,0.9140625,0.10986328,0.051757812,0.05834961,0.0008277893,0.033203125,0.01361084,0.012817383,0.0071105957,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8RWV8,0.036132812,0.36914062,0.83984375,0.017456055,0.048828125,0.106933594,0.00031471252,0.06542969,0.024780273,0.02331543,0.0008277893,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q38814,0.359375,0.09814453,0.09033203,0.031982422,0.064453125,0.12695312,0.9921875,0.026733398,0.06347656,0.07080078,0.099609375,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Q0VDF9,0.1484375,0.56640625,0.69140625,0.32617188,0.087402344,0.09423828,0.064453125,0.07470703,0.26367188,0.140625,0.009155273,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7KIN0,0.859375,0.17089844,0.10253906,0.09423828,0.765625,0.06298828,0.003479004,0.29101562,0.59375,0.42382812,0.025512695,True,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WXB4,0.111328125,0.2890625,0.68359375,0.014038086,0.08886719,0.10986328,0.0012054443,0.041503906,0.05419922,0.03564453,0.01586914,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q3EBR6,0.44140625,0.119140625,0.07910156,0.06640625,0.13671875,0.22363281,0.9921875,0.087402344,0.072753906,0.043945312,0.24902344,True,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P11490,0.49804688,0.083984375,0.099609375,0.041503906,0.075683594,0.21191406,0.98828125,0.056640625,0.046142578,0.060058594,0.10839844,True,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9FL59,0.91796875,0.11767578,0.111328125,0.011352539,0.5625,0.17089844,0.010681152,0.70703125,0.30664062,0.36914062,0.12402344,True,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q8IZT9,0.15429688,0.44726562,0.5390625,0.28515625,0.20605469,0.1328125,0.0057373047,0.171875,0.061035156,0.10253906,0.0066833496,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q70KY4,0.048095703,0.36328125,0.90234375,0.03857422,0.13671875,0.111328125,0.0014572144,0.008605957,0.027954102,0.025512695,0.0154418945,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P52304,0.11767578,0.61328125,0.625,0.05419922,0.1796875,0.053466797,0.036132812,0.08154297,0.08886719,0.060058594,0.00020313263,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9LTB0,0.32226562,0.51953125,0.53125,0.26953125,0.10253906,0.029785156,0.021972656,0.12158203,0.6484375,0.75390625,0.005218506,False,True,False,False,False,False,False,False,True,True,False,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9MA46,0.3828125,0.122558594,0.106933594,0.08154297,0.09814453,0.23828125,0.98828125,0.099609375,0.083984375,0.05029297,0.20703125,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P80703,0.21972656,0.071777344,0.040283203,0.9609375,0.11425781,0.07910156,0.13867188,0.38671875,0.26367188,0.20898438,0.0015029907,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WWT9,0.859375,0.099609375,0.12402344,0.14160156,0.8125,0.22363281,0.0068969727,0.55859375,0.296875,0.17285156,0.03173828,True,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q91VA3,0.3671875,0.68359375,0.26367188,0.26757812,0.2890625,0.21875,0.01586914,0.26757812,0.12695312,0.1484375,0.005554199,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q78EJ9,0.375,0.6796875,0.27929688,0.21777344,0.28125,0.19433594,0.022338867,0.25585938,0.11767578,0.14453125,0.004760742,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P42026,0.33007812,0.17675781,0.16699219,0.034179688,0.14941406,0.93359375,0.05029297,0.10986328,0.052734375,0.11425781,0.15722656,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9NP79,0.3671875,0.671875,0.71484375,0.014038086,0.22363281,0.06933594,0.0006866455,0.15722656,0.69140625,0.359375,0.010009766,False,True,True,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9CR26,0.3671875,0.6484375,0.69140625,0.0154418945,0.21582031,0.07080078,0.0008049011,0.14648438,0.70703125,0.3515625,0.011657715,False,True,True,False,False,False,False,False,True,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9FFZ6,0.23046875,0.15527344,0.20605469,0.014953613,0.099609375,0.93359375,0.095214844,0.026000977,0.021240234,0.048828125,0.008605957,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O80396,0.16699219,0.7890625,0.53125,0.04272461,0.095214844,0.087402344,0.06933594,0.08154297,0.24316406,0.29882812,0.03857422,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
