ACC,pred_Membrane,pred_Cytoplasm,pred_Nucleus,pred_Extracellular,pred_Cell membrane,pred_Mitochondrion,pred_Plastid,pred_Endoplasmic reticulum,pred_Lysosome/Vacuole,pred_Golgi apparatus,pred_Peroxisome,pred_loc_Membrane,pred_loc_Cytoplasm,pred_loc_Nucleus,pred_loc_Extracellular,pred_loc_Cell membrane,pred_loc_Mitochondrion,pred_loc_Plastid,pred_loc_Endoplasmic reticulum,pred_loc_Lysosome/Vacuole,pred_loc_Golgi apparatus,pred_loc_Peroxisome,true_loc_Membrane,true_loc_Cytoplasm,true_loc_Nucleus,true_loc_Extracellular,true_loc_Cell membrane,true_loc_Mitochondrion,true_loc_Plastid,true_loc_Endoplasmic reticulum,true_loc_Lysosome/Vacuole,true_loc_Golgi apparatus,true_loc_Peroxisome
O43324,0.32617188,0.85546875,0.18457031,0.013244629,0.24511719,0.19726562,0.00592041,0.20214844,0.6953125,0.6484375,0.53125,False,True,False,False,False,False,False,False,True,True,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q2TBK2,0.26953125,0.15820312,0.13476562,0.030273438,0.1328125,0.953125,0.016967773,0.06640625,0.051757812,0.075683594,0.09667969,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E3VXF2,0.06298828,0.15722656,0.98046875,0.012817383,0.14257812,0.04736328,0.024780273,0.021240234,0.021972656,0.025146484,0.017456055,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q16760,0.359375,0.7109375,0.42578125,0.061767578,0.39453125,0.16796875,0.0023956299,0.19433594,0.30078125,0.24804688,0.05834961,False,True,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q3UMR5,0.33203125,0.12402344,0.16015625,0.028442383,0.10839844,0.83203125,0.027954102,0.091308594,0.08642578,0.14941406,0.11279297,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8NE86,0.33984375,0.11767578,0.14453125,0.025146484,0.099609375,0.82421875,0.053466797,0.09033203,0.07470703,0.11279297,0.115722656,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q96IV0,0.08251953,0.859375,0.5546875,0.03955078,0.19433594,0.06933594,0.09814453,0.05834961,0.115722656,0.1796875,0.008605957,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q84VZ1,0.30078125,0.16113281,0.10498047,0.014038086,0.14257812,0.21289062,0.9453125,0.08642578,0.05493164,0.06347656,0.119140625,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9LVZ5,0.29882812,0.15039062,0.06738281,0.064453125,0.10253906,0.13574219,0.98046875,0.049560547,0.037353516,0.08251953,0.10986328,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9R194,0.09277344,0.42578125,0.8359375,0.05029297,0.12695312,0.12597656,0.012023926,0.10253906,0.10107422,0.045410156,0.017944336,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P55263,0.061767578,0.2578125,0.703125,0.017456055,0.05102539,0.10986328,0.0015487671,0.029296875,0.020996094,0.01940918,0.008056641,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8R5K5,0.060058594,0.30664062,0.80859375,0.005554199,0.036865234,0.122558594,0.0015487671,0.064453125,0.019165039,0.014526367,0.004211426,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P26696,0.24316406,0.5703125,0.546875,0.010314941,0.3671875,0.10986328,0.0037078857,0.10839844,0.115722656,0.07373047,0.24609375,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HD33,0.32226562,0.12890625,0.10253906,0.0390625,0.12109375,0.96484375,0.01977539,0.08886719,0.041503906,0.078125,0.024047852,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P27544,0.8671875,0.140625,0.095214844,0.037353516,0.5546875,0.26367188,0.0024719238,0.8515625,0.20800781,0.23632812,0.119140625,True,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9R0E1,0.2578125,0.22851562,0.21875,0.3203125,0.27148438,0.15136719,0.021240234,0.39453125,0.29492188,0.43945312,0.07373047,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P23229,0.83203125,0.1796875,0.08642578,0.3125,0.8046875,0.06347656,0.0044555664,0.37304688,0.5234375,0.43554688,0.024047852,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z0W3,0.53125,0.390625,0.62109375,0.021972656,0.15234375,0.051757812,0.0022583008,0.29101562,0.52734375,0.45703125,0.0044555664,True,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9FKW6,0.38671875,0.122558594,0.07910156,0.026733398,0.11279297,0.18847656,0.9921875,0.037353516,0.04272461,0.056640625,0.103515625,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q19087,0.16308594,0.70703125,0.24511719,0.10107422,0.03564453,0.53515625,0.017456055,0.10107422,0.08496094,0.15332031,0.04736328,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q3ULF4,0.79296875,0.10107422,0.13476562,0.008605957,0.09423828,0.94921875,0.040771484,0.55859375,0.099609375,0.16894531,0.5234375,True,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8IVS8-2,0.29492188,0.17285156,0.16308594,0.04736328,0.16210938,0.89453125,0.011657715,0.10986328,0.095214844,0.19042969,0.265625,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8IVS8,0.2734375,0.17285156,0.15039062,0.046142578,0.16601562,0.92578125,0.00970459,0.10107422,0.08496094,0.17578125,0.27539062,False,False,False,False,False,True,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NVX0,0.19433594,0.70703125,0.41601562,0.041503906,0.19921875,0.1875,0.011352539,0.19238281,0.19726562,0.19238281,0.12988281,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96N21,0.3515625,0.63671875,0.40429688,0.033203125,0.34765625,0.18847656,0.002319336,0.12988281,0.4140625,0.515625,0.049560547,False,True,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9BRD0,0.099609375,0.35742188,0.921875,0.00970459,0.09277344,0.008605957,0.0029754639,0.05102539,0.046142578,0.055908203,0.00064468384,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96S44,0.14550781,0.5703125,0.5546875,0.026733398,0.15820312,0.41992188,0.05493164,0.123535156,0.040771484,0.119140625,0.033691406,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q3TD49,0.921875,0.16796875,0.083984375,0.01361084,0.59765625,0.08496094,0.008850098,0.5859375,0.734375,0.5625,0.0071105957,True,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96AB3,0.21972656,0.34960938,0.36328125,0.0044555664,0.23925781,0.49414062,0.018554688,0.10498047,0.052734375,0.03515625,0.18359375,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6P6C2,0.06542969,0.30273438,0.87890625,0.009399414,0.05493164,0.046142578,0.05493164,0.06298828,0.02758789,0.030273438,0.037841797,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12933,0.16210938,0.67578125,0.33789062,0.16308594,0.20410156,0.21484375,0.022338867,0.1328125,0.203125,0.16015625,0.010681152,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5VNM3,0.15136719,0.72265625,0.53125,0.016357422,0.23242188,0.17578125,0.01361084,0.115722656,0.12988281,0.06640625,0.040771484,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q10I26,0.15039062,0.7265625,0.53125,0.016967773,0.23339844,0.17285156,0.012817383,0.11767578,0.12988281,0.06738281,0.040283203,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8TCT7,0.90625,0.17480469,0.09814453,0.012817383,0.58203125,0.078125,0.0073547363,0.55078125,0.703125,0.5390625,0.0068969727,True,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q2TBS2,0.25390625,0.11425781,0.15722656,0.037841797,0.09667969,0.953125,0.03466797,0.09814453,0.03955078,0.09667969,0.13183594,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P10896,0.39648438,0.09423828,0.060058594,0.03955078,0.080566406,0.17285156,0.98828125,0.048095703,0.0390625,0.048095703,0.10498047,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q64702,0.19921875,0.66015625,0.77734375,0.034179688,0.16113281,0.115722656,0.0078125,0.053466797,0.15039062,0.12695312,0.0024719238,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y2S7,0.28320312,0.15039062,0.20410156,0.06933594,0.13964844,0.9453125,0.02368164,0.111328125,0.08496094,0.16699219,0.115722656,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q3TWL2,0.90625,0.16992188,0.35546875,0.022338867,0.8046875,0.26171875,0.0078125,0.62890625,0.54296875,0.67578125,0.010314941,True,False,False,False,True,False,False,True,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Q86T03,0.91015625,0.15820312,0.35546875,0.020629883,0.8125,0.25585938,0.010681152,0.609375,0.546875,0.6640625,0.010986328,True,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8N4L2,0.9140625,0.15722656,0.2890625,0.018310547,0.78125,0.21972656,0.021606445,0.69140625,0.69140625,0.734375,0.013244629,True,False,False,False,True,False,False,True,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9CZX7,0.91796875,0.15917969,0.27734375,0.014526367,0.79296875,0.20410156,0.014526367,0.71484375,0.67578125,0.70703125,0.00970459,True,False,False,False,True,False,False,True,True,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P53298,0.12988281,0.41601562,0.73046875,0.0390625,0.09423828,0.09814453,0.004760742,0.030273438,0.12695312,0.15429688,0.16015625,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BR07,0.359375,0.58203125,0.1640625,0.075683594,0.33984375,0.103515625,0.009155273,0.055908203,0.35742188,0.47851562,0.004211426,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A3BF39,0.90234375,0.11279297,0.11767578,0.016967773,0.49804688,0.07470703,0.026367188,0.7265625,0.22363281,0.5390625,0.019165039,True,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96NL6,0.17871094,0.65234375,0.203125,0.06640625,0.103515625,0.16015625,0.0031738281,0.061035156,0.22167969,0.64453125,0.036132812,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IWB7,0.54296875,0.54296875,0.47460938,0.018798828,0.3125,0.11767578,0.010009766,0.36132812,0.51953125,0.54296875,0.040283203,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q96P53,0.5234375,0.515625,0.39257812,0.025146484,0.27148438,0.12402344,0.014526367,0.40625,0.62109375,0.28710938,0.014953613,True,True,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8BUB4,0.52734375,0.5390625,0.40039062,0.024047852,0.30078125,0.11279297,0.008300781,0.40820312,0.6328125,0.2890625,0.018310547,True,True,False,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8N2W9,0.08496094,0.31054688,0.93359375,0.010009766,0.07373047,0.045410156,0.0003566742,0.08496094,0.09033203,0.061767578,0.0023956299,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9JM05,0.08496094,0.3125,0.93359375,0.010681152,0.07373047,0.04663086,0.0004043579,0.071777344,0.08154297,0.06347656,0.0022583008,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1R4C4,0.09667969,0.36328125,0.90234375,0.011657715,0.071777344,0.03112793,0.0018081665,0.080566406,0.071777344,0.08642578,0.0006866455,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8N6H7,0.45703125,0.6328125,0.12597656,0.005554199,0.26757812,0.21289062,0.0053710938,0.031982422,0.47851562,0.76171875,0.02722168,True,True,False,False,False,False,False,False,False,True,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9USM4,0.05493164,0.60546875,0.73046875,0.014953613,0.019165039,0.061767578,0.017944336,0.18261719,0.14648438,0.20898438,0.00592041,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13438,0.20019531,0.34570312,0.17285156,0.6953125,0.14160156,0.20019531,0.040771484,0.5625,0.203125,0.45507812,0.091308594,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q6NZY4,0.060058594,0.5234375,0.89453125,0.05029297,0.03955078,0.061767578,0.001701355,0.059326172,0.07470703,0.03466797,0.005218506,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q500W4,0.37304688,0.59375,0.42578125,0.011657715,0.46679688,0.12158203,0.014526367,0.26953125,0.17871094,0.13574219,0.004333496,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q2TAA5,0.78125,0.17871094,0.20410156,0.09033203,0.24511719,0.20605469,0.04663086,0.93359375,0.17578125,0.47265625,0.08251953,True,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q8BK35,0.06933594,0.18554688,0.83203125,0.014953613,0.061035156,0.080566406,0.0011367798,0.09423828,0.011352539,0.025146484,0.0027160645,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NZM5,0.06640625,0.17871094,0.8203125,0.011352539,0.046142578,0.083984375,0.0012054443,0.10839844,0.010986328,0.026000977,0.003479004,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9FGW5,0.046142578,0.22265625,0.92578125,0.013244629,0.026367188,0.017944336,0.0390625,0.037353516,0.020019531,0.0154418945,0.036132812,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NX14,0.61328125,0.10498047,0.12402344,0.012451172,0.16113281,0.9375,0.022949219,0.09277344,0.040771484,0.10839844,0.04663086,True,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q96JN8,0.18847656,0.7265625,0.4140625,0.1953125,0.16113281,0.46875,0.016357422,0.27734375,0.29101562,0.47070312,0.07080078,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14406,0.33984375,0.20019531,0.12695312,0.8359375,0.3125,0.091308594,0.006500244,0.51953125,0.3828125,0.47070312,0.020629883,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P52272,0.06542969,0.6015625,0.80859375,0.123535156,0.09033203,0.06640625,0.020629883,0.106933594,0.016357422,0.031982422,0.0015945435,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q62826,0.061767578,0.6015625,0.81640625,0.10986328,0.078125,0.068359375,0.020996094,0.11425781,0.017944336,0.03173828,0.0017547607,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6PD74,0.1953125,0.73828125,0.34960938,0.009399414,0.18945312,0.06933594,0.06542969,0.14746094,0.66015625,0.5703125,0.15722656,False,True,False,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q969Z0,0.26367188,0.20019531,0.15136719,0.05834961,0.091308594,0.93359375,0.009155273,0.06640625,0.040771484,0.16796875,0.026000977,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P0CJ43,0.24902344,0.19042969,0.10839844,0.04272461,0.17675781,0.10839844,0.72265625,0.078125,0.026367188,0.10498047,0.053466797,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8GW78,0.29492188,0.10839844,0.087402344,0.041503906,0.068359375,0.16113281,0.98828125,0.06738281,0.05102539,0.07910156,0.08496094,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q19537,0.12158203,0.49023438,0.62890625,0.057373047,0.087402344,0.05029297,0.00970459,0.10498047,0.018554688,0.024780273,0.0012054443,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q966V2,0.17871094,0.16210938,0.061767578,0.8828125,0.25585938,0.04345703,0.03857422,0.1796875,0.19335938,0.111328125,0.0030822754,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9SRS3,0.46679688,0.119140625,0.10839844,0.037841797,0.13378906,0.25195312,0.9921875,0.09277344,0.053466797,0.06542969,0.23046875,True,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8RWN5,0.09033203,0.609375,0.6875,0.009155273,0.08642578,0.099609375,0.01586914,0.040771484,0.021972656,0.011352539,0.0009994507,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5SWK7,0.8515625,0.08642578,0.16992188,0.031982422,0.13867188,0.18945312,0.041992188,0.84375,0.453125,0.73828125,0.057373047,True,False,False,False,False,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9DGP9,0.111328125,0.41796875,0.45898438,0.0026245117,0.040283203,0.2109375,0.0024719238,0.06542969,0.08154297,0.051757812,0.017944336,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9ULT0,0.2890625,0.46679688,0.17773438,0.07080078,0.13671875,0.19726562,0.0004043579,0.54296875,0.43554688,0.578125,0.16210938,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2RVK7,0.10107422,0.70703125,0.75390625,0.0068969727,0.14746094,0.061035156,0.02368164,0.018310547,0.01586914,0.06933594,0.004211426,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9FNC9,0.7578125,0.2578125,0.21582031,0.01977539,0.080566406,0.75,0.29101562,0.26171875,0.12597656,0.15039062,0.20019531,True,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O59806,0.22949219,0.703125,0.23632812,0.01940918,0.119140625,0.578125,0.087402344,0.42578125,0.21484375,0.28710938,0.19433594,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
P50116,0.31640625,0.73828125,0.22558594,0.35546875,0.59375,0.27929688,0.0021820068,0.42382812,0.10253906,0.23046875,0.10839844,False,True,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P35232,0.828125,0.10253906,0.087402344,0.23046875,0.33203125,0.35742188,0.06640625,0.8671875,0.119140625,0.13964844,0.009155273,True,False,False,False,False,False,False,True,False,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
P67778,0.828125,0.10253906,0.087402344,0.22851562,0.33203125,0.35546875,0.06347656,0.86328125,0.11767578,0.13769531,0.009155273,True,False,False,False,False,False,False,True,False,False,False,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9XTF3,0.40039062,0.37304688,0.703125,0.006286621,0.56640625,0.29296875,0.0057373047,0.111328125,0.037353516,0.068359375,0.12890625,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P47897,0.08496094,0.71484375,0.63671875,0.095214844,0.055908203,0.2109375,0.09033203,0.071777344,0.060058594,0.140625,0.01586914,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
