epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss
73,1553,0.05065969005227089,,
74,1574,,,0.05915495753288269
74,1574,0.050229497253894806,,
75,1595,,,0.05936795473098755
75,1595,0.04936657100915909,,
76,1599,,0.03753805160522461,
76,1616,,,0.05831150338053703
76,1616,0.04945901036262512,,
77,1637,,,0.05767063423991203
77,1637,0.049772534519433975,,
78,1649,,0.03818979114294052,
78,1658,,,0.05801456421613693
78,1658,0.049084216356277466,,
79,1679,,,0.058270834386348724
79,1679,0.047948308289051056,,
80,1699,,0.056226328015327454,
80,1700,,,0.05711822584271431
80,1700,0.04824933409690857,,
81,1721,,,0.05739811062812805
81,1721,0.04760223627090454,,
82,1742,,,0.057854872196912766
82,1742,0.04746954143047333,,
83,1749,,0.04397403076291084,
83,1763,,,0.056991927325725555
83,1763,0.04697686806321144,,
84,1784,,,0.05668187141418457
84,1784,0.04631933569908142,,
85,1799,,0.05462610721588135,
85,1805,,,0.0564444363117218
85,1805,0.04678882658481598,,
86,1826,,,0.057236697524785995
86,1826,0.04577292874455452,,
87,1847,,,0.05564863234758377
87,1847,0.045681267976760864,,
88,1849,,0.04784274101257324,
88,1868,,,0.0568058006465435
88,1868,0.04547518491744995,,
89,1889,,,0.054984837770462036
89,1889,0.04463556781411171,,
90,1899,,0.05920970439910889,
90,1910,,,0.05585476756095886
90,1910,0.04484458640217781,,
91,1931,,,0.055683717131614685
91,1931,0.044220708310604095,,
92,1949,,0.03828524425625801,
92,1952,,,0.05482396110892296
92,1952,0.0431799441576004,,
93,1973,,,0.05534571781754494
93,1973,0.044202305376529694,,
94,1994,,,0.054135847836732864
94,1994,0.04396895691752434,,
95,1999,,0.041313689202070236,
95,2015,,,0.05550122261047363
95,2015,0.043340422213077545,,
96,2036,,,0.054931819438934326
96,2036,0.04278015345335007,,
97,2049,,0.04297131299972534,
97,2057,,,0.05425475910305977
97,2057,0.04215880110859871,,
98,2078,,,0.05444803461432457
98,2078,0.04172350466251373,,
99,2099,,0.040834348648786545,
99,2099,,,0.054068729281425476
99,2099,0.041850149631500244,,
100,2120,,,0.05353119969367981
100,2120,0.04233875498175621,,
101,2141,,,0.05346915125846863
101,2141,0.0417812205851078,,
102,2149,,0.041570793837308884,
102,2162,,,0.05443066358566284
102,2162,0.042036693543195724,,
103,2183,,,0.05279666185379028
103,2183,0.04149728640913963,,
104,2199,,0.035522401332855225,
104,2204,,,0.052634697407484055
104,2204,0.04098404198884964,,
105,2225,,,0.053197652101516724
105,2225,0.04150943085551262,,
106,2246,,,0.0521683506667614
106,2246,0.03996972367167473,,
107,2249,,0.03359108418226242,
107,2267,,,0.05375346168875694
107,2267,0.04040415957570076,,
108,2288,,,0.053088150918483734
108,2288,0.03993923217058182,,
109,2299,,0.042434364557266235,
109,2309,,,0.05272029712796211
109,2309,0.039904505014419556,,
110,2330,,,0.05204478278756142
110,2330,0.04012122005224228,,
111,2349,,0.03784679248929024,
111,2351,,,0.051618680357933044
111,2351,0.039342962205410004,,
112,2372,,,0.05113028734922409
112,2372,0.039397090673446655,,
113,2393,,,0.050637178122997284
113,2393,0.03912022337317467,,
114,2399,,0.04882787540555,
114,2414,,,0.051600657403469086
114,2414,0.03925576061010361,,
115,2435,,,0.050523851066827774
115,2435,0.038675956428050995,,
116,2449,,0.03365647792816162,
116,2456,,,0.050804127007722855
116,2456,0.03812796622514725,,
117,2477,,,0.05086788162589073
117,2477,0.03762047737836838,,
118,2498,,,0.0506599098443985
118,2498,0.03740360215306282,,
119,2499,,0.05076413229107857,
119,2519,,,0.05085301771759987
119,2519,0.03757352754473686,,
120,2540,,,0.05113506317138672
120,2540,0.03734048455953598,,
