epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss
28,579,,,0.09802422672510147
28,579,0.09769193083047867,,
29,599,,0.09861109405755997,
29,599,,,0.09605664014816284
29,599,0.0959077775478363,,
30,619,,,0.0950477346777916
30,619,0.09388352185487747,,
31,639,,,0.09400401264429092
31,639,0.09333411604166031,,
32,649,,0.09164685010910034,
32,659,,,0.0920073539018631
32,659,0.09065092355012894,,
33,679,,,0.09073237329721451
33,679,0.08987807482481003,,
34,699,,0.08835519850254059,
34,699,,,0.08946642279624939
34,699,0.08871044218540192,,
35,719,,,0.08853486180305481
35,719,0.08712013065814972,,
36,739,,,0.08742595463991165
36,739,0.08599318563938141,,
37,749,,0.08367461711168289,
37,759,,,0.08615220338106155
37,759,0.08545724302530289,,
38,779,,,0.08629954606294632
38,779,0.0846283882856369,,
39,799,,0.08005616068840027,
39,799,,,0.08440752327442169
39,799,0.08279671519994736,,
40,819,,,0.08371126651763916
40,819,0.08195817470550537,,
41,839,,,0.08264150470495224
41,839,0.0805804431438446,,
42,849,,0.07466570287942886,
42,859,,,0.08196385204792023
42,859,0.08022017776966095,,
43,879,,,0.08145839720964432
43,879,0.0795367881655693,,
44,899,,0.07127715647220612,
44,899,,,0.08061745017766953
44,899,0.07796736806631088,,
45,919,,,0.0795648843050003
45,919,0.07694220542907715,,
46,939,,,0.07857844233512878
46,939,0.07685449719429016,,
47,949,,0.06691379100084305,
47,959,,,0.07813963294029236
47,959,0.0756099745631218,,
48,979,,,0.07784036546945572
48,979,0.07516275346279144,,
49,999,,0.08393993228673935,
49,999,,,0.0766889676451683
49,999,0.0741451233625412,,
50,1019,,,0.07615519315004349
50,1019,0.07349308580160141,,
51,1039,,,0.0760519728064537
51,1039,0.07282711565494537,,
52,1049,,0.07042849063873291,
52,1059,,,0.07451841235160828
52,1059,0.07187540829181671,,
53,1079,,,0.07427393645048141
53,1079,0.07147762924432755,,
54,1099,,0.07943334430456161,
54,1099,,,0.07313969731330872
54,1099,0.07074287533760071,,
55,1119,,,0.07306566089391708
55,1119,0.07001514732837677,,
56,1139,,,0.07247454673051834
56,1139,0.06927397847175598,,
57,1149,,0.06261052191257477,
57,1159,,,0.07158102840185165
57,1159,0.06883107125759125,,
58,1179,,,0.07092475146055222
58,1179,0.06777627766132355,,
59,1199,,0.07175078988075256,
59,1199,,,0.07061779499053955
59,1199,0.06745671480894089,,
60,1219,,,0.07100638747215271
60,1219,0.06716090440750122,,
61,1239,,,0.06950756907463074
61,1239,0.06597656011581421,,
62,1249,,0.059900905936956406,
62,1259,,,0.06917252391576767
62,1259,0.06500625610351562,,
63,1279,,,0.0685938373208046
63,1279,0.06497307121753693,,
64,1299,,0.07808569073677063,
64,1299,,,0.06880030035972595
64,1299,0.06476108729839325,,
65,1319,,,0.06792549788951874
65,1319,0.06414075195789337,,
66,1339,,,0.06811785697937012
66,1339,0.06336046010255814,,
67,1349,,0.08486335724592209,
67,1359,,,0.0666387751698494
67,1359,0.06336058676242828,,
68,1379,,,0.0665157288312912
68,1379,0.06267467886209488,,
69,1399,,0.05983232334256172,
69,1399,,,0.06675668060779572
69,1399,0.06227092817425728,,
70,1419,,,0.06653683632612228
70,1419,0.06188265606760979,,
71,1439,,,0.06518252193927765
71,1439,0.06128876656293869,,
72,1449,,0.055279217660427094,
72,1459,,,0.06493061035871506
72,1459,0.06102675199508667,,
73,1479,,,0.06501926481723785
73,1479,0.06073319911956787,,
74,1499,,0.057451434433460236,
74,1499,,,0.06432418525218964
74,1499,0.06040651351213455,,
75,1519,,,0.0643238052725792
75,1519,0.059962011873722076,,
76,1539,,,0.06331884115934372
76,1539,0.05852537602186203,,
77,1549,,0.04556757211685181,
77,1559,,,0.06382448971271515
77,1559,0.05895567685365677,,
78,1579,,,0.06251413375139236
78,1579,0.058585263788700104,,
79,1599,,0.05813153088092804,
79,1599,,,0.06243467330932617
79,1599,0.05803929641842842,,
80,1619,,,0.06339267641305923
80,1619,0.05787999555468559,,
81,1639,,,0.06218704953789711
81,1639,0.05752180144190788,,
82,1649,,0.049928490072488785,
82,1659,,,0.06119551137089729
82,1659,0.055990301072597504,,
83,1679,,,0.06184475123882294
83,1679,0.05682665854692459,,
84,1699,,0.04786311835050583,
84,1699,,,0.06075822189450264
84,1699,0.0562027283012867,,
85,1719,,,0.060733094811439514
85,1719,0.05589653179049492,,
86,1739,,,0.06020130217075348
86,1739,0.05516574904322624,,
87,1749,,0.04546712338924408,
87,1759,,,0.06009970232844353
87,1759,0.055274318903684616,,
88,1779,,,0.05958842113614082
88,1779,0.05498044937849045,,
89,1799,,0.053415536880493164,
89,1799,,,0.06028900668025017
89,1799,0.05495467782020569,,
90,1819,,,0.058873146772384644
90,1819,0.05451834201812744,,
91,1839,,,0.05939200520515442
91,1839,0.05384368821978569,,
92,1849,,0.04688601568341255,
92,1859,,,0.05834238976240158
92,1859,0.054078180342912674,,
93,1879,,,0.058422233909368515
93,1879,0.053417641669511795,,
94,1899,,0.05764729529619217,
94,1899,,,0.058429375290870667
94,1899,0.05286895111203194,,
95,1919,,,0.05759650841355324
95,1919,0.05239129066467285,,
96,1939,,,0.05818333476781845
96,1939,0.05227632075548172,,
97,1949,,0.05014597252011299,
97,1959,,,0.05722412094473839
97,1959,0.05168953537940979,,
98,1979,,,0.05731188505887985
98,1979,0.05140724778175354,,
99,1999,,0.047412458807229996,
99,1999,,,0.05669894814491272
99,1999,0.051526445895433426,,
100,2019,,,0.056743621826171875
100,2019,0.050963710993528366,,
101,2039,,,0.056609269231557846
101,2039,0.050806961953639984,,
102,2049,,0.044655654579401016,
102,2059,,,0.056520506739616394
102,2059,0.05032512545585632,,
103,2079,,,0.055713146924972534
103,2079,0.05058767646551132,,
104,2099,,0.052251651883125305,
104,2099,,,0.05607539042830467
104,2099,0.05000128597021103,,
105,2119,,,0.05574896186590195
105,2119,0.04992096126079559,,
106,2139,,,0.05550207570195198
106,2139,0.04976101592183113,,
107,2149,,0.049247026443481445,
107,2159,,,0.0548204742372036
107,2159,0.04918905347585678,,
108,2179,,,0.05550100654363632
108,2179,0.049272507429122925,,
109,2199,,0.05148189142346382,
109,2199,,,0.05488142371177673
109,2199,0.04939165711402893,,
110,2219,,,0.05486419051885605
110,2219,0.04827376455068588,,
111,2239,,,0.05417531356215477
111,2239,0.04790065437555313,,
112,2249,,0.03174934163689613,
112,2259,,,0.054408349096775055
112,2259,0.04839970916509628,,
113,2279,,,0.05399702489376068
113,2279,0.04738263040781021,,
114,2299,,0.039887528866529465,
114,2299,,,0.05378950759768486
114,2299,0.04753994569182396,,
115,2319,,,0.05348150432109833
115,2319,0.04711247235536575,,
116,2339,,,0.05406002327799797
116,2339,0.047373369336128235,,
117,2349,,0.043110668659210205,
117,2359,,,0.0534394308924675
117,2359,0.047087643295526505,,
118,2379,,,0.05395358055830002
118,2379,0.046200864017009735,,
119,2399,,0.0490930937230587,
119,2399,,,0.05330285802483559
119,2399,0.0464516282081604,,
120,2419,,,0.052693337202072144
120,2419,0.04653102159500122,,
121,2439,,,0.05337843298912048
121,2439,0.04576326906681061,,
122,2449,,0.04446960240602493,
122,2459,,,0.052322689443826675
122,2459,0.04555179923772812,,
123,2479,,,0.052117880433797836
123,2479,0.04552752897143364,,
124,2499,,0.04279593750834465,
124,2499,,,0.05215543508529663
124,2499,0.04567108303308487,,
125,2519,,,0.05194900184869766
125,2519,0.045303620398044586,,
126,2539,,,0.051487408578395844
126,2539,0.045079246163368225,,
127,2549,,0.05366923287510872,
127,2559,,,0.051760993897914886
127,2559,0.04478861764073372,,
128,2579,,,0.05149834603071213
128,2579,0.044362206012010574,,
129,2599,,0.034990157932043076,
129,2599,,,0.05094815418124199
129,2599,0.04377500340342522,,
130,2619,,,0.05056080222129822
130,2619,0.04342559352517128,,
131,2639,,,0.050919774919748306
131,2639,0.044130224734544754,,
132,2649,,0.04431149736046791,
132,2659,,,0.05130433291196823
132,2659,0.04339198023080826,,
133,2679,,,0.05030952766537666
133,2679,0.043416015803813934,,
134,2699,,0.04670961573719978,
134,2699,,,0.0507766492664814
134,2699,0.0431455560028553,,
135,2719,,,0.05060398578643799
135,2719,0.04334200918674469,,
136,2739,,,0.05004305765032768
136,2739,0.042691439390182495,,
137,2749,,0.03250148519873619,
137,2759,,,0.04983053728938103
137,2759,0.04215021803975105,,
138,2779,,,0.049528710544109344
138,2779,0.04205402731895447,,
139,2799,,0.0313122496008873,
139,2799,,,0.049877848476171494
139,2799,0.04142412543296814,,
140,2819,,,0.05057617276906967
140,2819,0.04184141010046005,,
141,2839,,,0.0501311756670475
141,2839,0.041813626885414124,,
142,2849,,0.0368741936981678,
142,2859,,,0.04928097501397133
142,2859,0.04114759713411331,,
143,2879,,,0.0492580309510231
143,2879,0.04076705127954483,,
144,2899,,0.029729578644037247,
144,2899,,,0.04858081042766571
144,2899,0.04103897884488106,,
145,2919,,,0.04914164915680885
145,2919,0.040755268186330795,,
146,2939,,,0.04851790517568588
146,2939,0.04095395281910896,,
147,2949,,0.039307866245508194,
147,2959,,,0.04849790036678314
147,2959,0.039630766957998276,,
148,2979,,,0.04886951297521591
148,2979,0.04022987559437752,,
149,2999,,0.041097383946180344,
149,2999,,,0.04852043464779854
149,2999,0.03973129391670227,,
150,3019,,,0.048593662679195404
150,3019,0.039903268218040466,,
151,3039,,,0.04778386652469635
151,3039,0.03964420408010483,,
152,3049,,0.030436525121331215,
152,3059,,,0.04779930040240288
152,3059,0.03985724598169327,,
153,3079,,,0.04787946864962578
153,3079,0.039297305047512054,,
154,3099,,0.033322520554065704,
154,3099,,,0.047551702708005905
154,3099,0.03918522223830223,,
155,3119,,,0.048447053879499435
155,3119,0.03907182067632675,,
156,3139,,,0.04706302285194397
156,3139,0.038642700761556625,,
157,3149,,0.04658283293247223,
157,3159,,,0.0471518412232399
157,3159,0.038126785308122635,,
158,3179,,,0.0464525930583477
158,3179,0.03843184560537338,,
159,3199,,0.03742818906903267,
159,3199,,,0.047578245401382446
159,3199,0.03860533982515335,,
160,3219,,,0.04635211452841759
160,3219,0.03824881091713905,,
161,3239,,,0.046667054295539856
161,3239,0.03756638988852501,,
162,3249,,0.031915854662656784,
162,3259,,,0.04729240760207176
162,3259,0.03777236491441727,,
163,3279,,,0.04610052704811096
163,3279,0.0379159040749073,,
164,3299,,0.05198250338435173,
164,3299,,,0.04682455584406853
164,3299,0.03740295022726059,,
165,3319,,,0.045668140053749084
165,3319,0.03746320307254791,,
166,3339,,,0.04590798541903496
166,3339,0.03696921467781067,,
167,3349,,0.03533763810992241,
167,3359,,,0.04642137512564659
167,3359,0.03685598820447922,,
168,3379,,,0.045524582266807556
168,3379,0.03679443523287773,,
169,3399,,0.04327693209052086,
169,3399,,,0.045217365026474
169,3399,0.03580290824174881,,
170,3419,,,0.04537566378712654
170,3419,0.036015965044498444,,
171,3439,,,0.04482821375131607
171,3439,0.03606675937771797,,
172,3449,,0.026243995875120163,
172,3459,,,0.04529738053679466
172,3459,0.035950738936662674,,
173,3479,,,0.0449582114815712
173,3479,0.03570133447647095,,
174,3499,,0.025415992364287376,
174,3499,,,0.04538356512784958
174,3499,0.03605031222105026,,
175,3519,,,0.04438662901520729
175,3519,0.03598753362894058,,
176,3539,,,0.044491592794656754
176,3539,0.035438764840364456,,
177,3549,,0.0357448048889637,
177,3559,,,0.044741299003362656
177,3559,0.035645969212055206,,
178,3579,,,0.04455241188406944
178,3579,0.03568590432405472,,
179,3599,,0.042895443737506866,
179,3599,,,0.043795064091682434
179,3599,0.0350680872797966,,
180,3619,,,0.044068872928619385
180,3619,0.03471023589372635,,
181,3639,,,0.04376382753252983
181,3639,0.03446710854768753,,
182,3649,,0.031877338886260986,
182,3659,,,0.04352077841758728
182,3659,0.034355636686086655,,
183,3679,,,0.04382435604929924
183,3679,0.03426847979426384,,
184,3699,,0.03311040997505188,
184,3699,,,0.04324917495250702
184,3699,0.0341714508831501,,
185,3719,,,0.04311531409621239
185,3719,0.03385044261813164,,
186,3739,,,0.04346355423331261
186,3739,0.033535752445459366,,
187,3749,,0.02717803232371807,
187,3759,,,0.04304707050323486
187,3759,0.0337495282292366,,
188,3779,,,0.04273756593465805
188,3779,0.033674005419015884,,
189,3799,,0.030009372159838676,
189,3799,,,0.043244071304798126
189,3799,0.03317496180534363,,
190,3819,,,0.04262947291135788
190,3819,0.033505629748106,,
191,3839,,,0.04219513759016991
191,3839,0.03333047777414322,,
192,3849,,0.04230404272675514,
192,3859,,,0.04250971972942352
192,3859,0.03291124850511551,,
193,3879,,,0.042373575270175934
193,3879,0.03282681852579117,,
194,3899,,0.04758648946881294,
194,3899,,,0.042267683893442154
194,3899,0.03270171955227852,,
195,3919,,,0.04233251139521599
195,3919,0.032174527645111084,,
196,3939,,,0.04211306944489479
196,3939,0.03245094045996666,,
197,3949,,0.02251339890062809,
197,3959,,,0.0422215610742569
197,3959,0.03259372338652611,,
198,3979,,,0.04217875748872757
198,3979,0.03247656673192978,,
199,3999,,0.03855934366583824,
199,3999,,,0.042393121868371964
199,3999,0.03238227218389511,,
200,4019,,,0.04161844402551651
200,4019,0.031753990799188614,,
201,4039,,,0.04147999361157417
201,4039,0.03180619701743126,,
202,4049,,0.04075311869382858,
202,4059,,,0.0418204590678215
202,4059,0.03144969791173935,,
203,4079,,,0.04136829078197479
203,4079,0.03129662945866585,,
204,4099,,0.026020867750048637,
204,4099,,,0.04159603640437126
204,4099,0.03147371858358383,,
205,4119,,,0.04105599224567413
205,4119,0.03130197152495384,,
206,4139,,,0.04066217318177223
206,4139,0.031192297115921974,,
207,4149,,0.030810615047812462,
207,4159,,,0.04114311560988426
207,4159,0.03094005584716797,,
208,4179,,,0.0410926379263401
208,4179,0.031038332730531693,,
209,4199,,0.026692910119891167,
209,4199,,,0.04027713090181351
209,4199,0.030708208680152893,,
210,4219,,,0.04156273230910301
210,4219,0.030676599591970444,,
211,4239,,,0.04034705460071564
211,4239,0.03042256459593773,,
212,4249,,0.024642067030072212,
212,4259,,,0.04030734300613403
212,4259,0.03059672936797142,,
213,4279,,,0.04017646238207817
213,4279,0.03032848797738552,,
214,4299,,0.021848026663064957,
214,4299,,,0.04000583663582802
214,4299,0.02997368946671486,,
215,4319,,,0.040676362812519073
215,4319,0.02990585006773472,,
216,4339,,,0.039340000599622726
216,4339,0.029880549758672714,,
217,4349,,0.03135257959365845,
217,4359,,,0.039318881928920746
217,4359,0.03042476251721382,,
218,4379,,,0.039297088980674744
218,4379,0.029385503381490707,,
219,4399,,0.0551983043551445,
219,4399,,,0.03886624798178673
219,4399,0.029973959550261497,,
220,4419,,,0.03962520509958267
220,4419,0.02967078424990177,,
221,4439,,,0.03932390734553337
221,4439,0.02926812693476677,,
222,4449,,0.032313939183950424,
222,4459,,,0.03901149332523346
222,4459,0.029363974928855896,,
223,4479,,,0.039127416908741
223,4479,0.02971046231687069,,
224,4499,,0.0287462305277586,
224,4499,,,0.03971482440829277
224,4499,0.029226154088974,,
