Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
ENSP00000300648,Cytoplasm,Nuclear export signal,0.5777000188827515,0.33649998903274536,0.027000000700354576,0.28519999980926514,0.23659999668598175,0.0722000002861023,0.3411000072956085,0.39010000228881836,0.5332000255584717,0.06710000336170197
ENSP00000339530,Nucleus,Nuclear localization signal|Nuclear export signal,0.3991999924182892,0.8468999862670898,0.07569999992847443,0.07150000333786011,0.07779999822378159,0.01759999990463257,0.10170000046491623,0.04650000110268593,0.05139999836683273,0.056699998676776886
ENSP00000461183,Cytoplasm,,0.5083000063896179,0.37860000133514404,0.17759999632835388,0.10719999670982361,0.5128999948501587,0.012500000186264515,0.4650000035762787,0.18799999356269836,0.2703999876976013,0.18610000610351562
ENSP00000462500,Cytoplasm,,0.6207000017166138,0.41749998927116394,0.21629999577999115,0.08500000089406967,0.26829999685287476,0.0803999975323677,0.13030000030994415,0.12729999423027039,0.14149999618530273,0.10270000249147415
ENSP00000414071,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.05180000141263008,0.10679999738931656,0.05000000074505806,0.20960000157356262,0.5282999873161316,0.0632999986410141,0.6567000150680542,0.49939998984336853,0.39160001277923584,0.32019999623298645
ENSP00000462839,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.04179999977350235,0.13979999721050262,0.05869999900460243,0.1607999950647354,0.4936999976634979,0.10090000182390213,0.6471999883651733,0.5374000072479248,0.46560001373291016,0.4674000144004822
ENSP00000379758,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.04610000178217888,0.06260000169277191,0.034299999475479126,0.1712999939918518,0.4426000118255615,0.0348999984562397,0.7064999938011169,0.5242000222206116,0.6093999743461609,0.1428000032901764
ENSP00000464158,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.027400000020861626,0.08009999990463257,0.02979999966919422,0.21449999511241913,0.3580999970436096,0.0763000026345253,0.746999979019165,0.5546000003814697,0.5896999835968018,0.2662999927997589
ENSP00000250124,Endoplasmic reticulum,Transmembrane domain,0.06889999657869339,0.15950000286102295,0.0430000014603138,0.18320000171661377,0.4187999963760376,0.03700000047683716,0.8051000237464905,0.4945000112056732,0.3885999917984009,0.12729999423027039
ENSP00000345580,Mitochondrion,Transmembrane domain|Mitochondrial transit peptide,0.17499999701976776,0.11479999870061874,0.029600000008940697,0.19850000739097595,0.8495000004768372,0.026900000870227814,0.21559999883174896,0.19850000739097595,0.25609999895095825,0.09920000284910202
ENSP00000446242,Mitochondrion,Mitochondrial transit peptide,0.2939000129699707,0.18529999256134033,0.09269999712705612,0.12030000239610672,0.7405999898910522,0.00559999980032444,0.25279998779296875,0.11620000004768372,0.3057999908924103,0.10289999842643738
ENSP00000385376,Cytoplasm,Nuclear export signal,0.7939000129699707,0.42260000109672546,0.04800000041723251,0.24230000376701355,0.13860000669956207,0.005400000140070915,0.1931000053882599,0.4041000008583069,0.4117000102996826,0.11129999905824661
ENSP00000385972,Cytoplasm,,0.7139000296592712,0.29739999771118164,0.09669999778270721,0.1535000056028366,0.18889999389648438,0.002099999925121665,0.21060000360012054,0.44359999895095825,0.3384999930858612,0.05040000006556511
ENSP00000342699,Cytoplasm,Nuclear export signal,0.7889999747276306,0.35339999198913574,0.06530000269412994,0.2167000025510788,0.12319999933242798,0.006200000178068876,0.23309999704360962,0.44429999589920044,0.49070000648498535,0.060100000351667404
ENSP00000345092,Nucleus,Nuclear localization signal,0.3912999927997589,0.8263999819755554,0.0333000011742115,0.04179999977350235,0.0812000036239624,0.010599999688565731,0.03929999843239784,0.07419999688863754,0.054099999368190765,0.07649999856948853
ENSP00000392767,Cytoplasm|Cell membrane,Nuclear localization signal,0.7179999947547913,0.4268999993801117,0.17630000412464142,0.5734000205993652,0.18719999492168427,0.021700000390410423,0.4047999978065491,0.35830000042915344,0.2572999894618988,0.012799999676644802
ENSP00000504110,Cytoplasm|Nucleus,,0.490200012922287,0.739799976348877,0.36090001463890076,0.03620000183582306,0.36169999837875366,0.015200000256299973,0.12039999663829803,0.0794999971985817,0.07169999927282333,0.11309999972581863
ENSP00000387070,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.7353000044822693,0.436599999666214,0.035999998450279236,0.18080000579357147,0.04520000144839287,0.008899999782443047,0.11469999700784683,0.2094999998807907,0.22949999570846558,0.01209999993443489
ENSP00000413612,Cytoplasm|Nucleus,Nuclear localization signal,0.5906000137329102,0.6399000287055969,0.156700000166893,0.1143999993801117,0.07559999823570251,0.00559999980032444,0.10429999977350235,0.15960000455379486,0.2533000111579895,0.00559999980032444
ENSP00000438862,Cytoplasm|Nucleus,,0.5162000060081482,0.6413000226020813,0.07559999823570251,0.10279999673366547,0.5600000023841858,0.005799999926239252,0.04500000178813934,0.029600000008940697,0.03420000150799751,0.07959999889135361
ENSP00000222567,Nucleus,Nuclear localization signal,0.23160000145435333,0.9143000245094299,0.10509999841451645,0.08179999887943268,0.05000000074505806,0.002300000051036477,0.059700001031160355,0.019099999219179153,0.09650000184774399,0.00279999990016222
ENSP00000506592,Cytoplasm,,0.649399995803833,0.43720000982284546,0.08569999784231186,0.13729999959468842,0.41280001401901245,0.005499999970197678,0.08349999785423279,0.09160000085830688,0.19840000569820404,0.015599999576807022
ENSP00000489696,Cytoplasm,Nuclear export signal,0.6873000264167786,0.42080000042915344,0.06669999659061432,0.2856999933719635,0.3873000144958496,0.04390000179409981,0.14239999651908875,0.10109999775886536,0.16110000014305115,0.1469999998807907
ENSP00000485289,Cytoplasm,Nuclear export signal,0.6765999794006348,0.33070001006126404,0.03700000047683716,0.22750000655651093,0.24469999969005585,0.10570000112056732,0.11490000039339066,0.11640000343322754,0.11029999703168869,0.18310000002384186
ENSP00000485288,Cytoplasm,Nuclear export signal,0.6895999908447266,0.3497999906539917,0.052400000393390656,0.21220000088214874,0.2750999927520752,0.10999999940395355,0.11420000344514847,0.09099999815225601,0.1054999977350235,0.09080000221729279
ENSP00000502397,Cytoplasm|Nucleus,Nuclear export signal,0.6241000294685364,0.5414999723434448,0.15719999372959137,0.14489999413490295,0.266400009393692,0.018799999728798866,0.18369999527931213,0.21449999511241913,0.22769999504089355,0.10540000349283218
ENSP00000423915,Nucleus,Nuclear localization signal,0.22310000658035278,0.9101999998092651,0.16439999639987946,0.12809999287128448,0.06750000268220901,0.007499999832361937,0.054499998688697815,0.0649000033736229,0.05130000039935112,0.10119999945163727
ENSP00000252996,Nucleus,Nuclear localization signal,0.29809999465942383,0.8461999893188477,0.05849999934434891,0.1298999935388565,0.0940999984741211,0.009600000455975533,0.05469999834895134,0.07329999655485153,0.1421000063419342,0.012900000438094139
ENSP00000495456,Nucleus,Nuclear localization signal,0.26579999923706055,0.9508000016212463,0.026000000536441803,0.08179999887943268,0.18979999423027039,0.0027000000700354576,0.04769999906420708,0.03880000114440918,0.050599999725818634,0.00419999985024333
ENSP00000495519,Cytoplasm|Nucleus,,0.5504000186920166,0.5794000029563904,0.18549999594688416,0.12309999763965607,0.4717999994754791,0.05860000103712082,0.08990000188350677,0.010900000110268593,0.020999999716877937,0.15569999814033508
ENSP00000437258,Cytoplasm,Nuclear localization signal,0.5109000205993652,0.48350000381469727,0.2320999950170517,0.3901999890804291,0.1907999962568283,0.04960000142455101,0.3319999873638153,0.19660000503063202,0.19030000269412994,0.1200999990105629
ENSP00000437284,Lysosome/Vacuole,Transmembrane domain,0.15639999508857727,0.08649999648332596,0.12870000302791595,0.49540001153945923,0.2434999942779541,0.2847000062465668,0.5167999863624573,0.6315000057220459,0.28200000524520874,0.08349999785423279
ENSP00000435800,Endoplasmic reticulum|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.19519999623298645,0.13179999589920044,0.09870000183582306,0.3077999949455261,0.22370000183582306,0.23270000517368317,0.7495999932289124,0.699999988079071,0.6215999722480774,0.10100000351667404
ENSP00000370508,Mitochondrion,Mitochondrial transit peptide,0.2476000040769577,0.06589999794960022,0.05620000138878822,0.06300000101327896,0.9366000294685364,0.004999999888241291,0.026200000196695328,0.006099999882280827,0.04089999943971634,0.02419999986886978
ENSP00000434049,Nucleus,Nuclear localization signal,0.30809998512268066,0.6890000104904175,0.09989999979734421,0.24740000069141388,0.0632999986410141,0.005200000014156103,0.08780000358819962,0.09669999778270721,0.07909999787807465,0.007400000002235174
ENSP00000464319,Cytoplasm|Nucleus,Nuclear localization signal,0.5044000148773193,0.6428999900817871,0.17810000479221344,0.052000001072883606,0.29510000348091125,0.0284000001847744,0.19429999589920044,0.032099999487400055,0.05090000107884407,0.019099999219179153
ENSP00000452748,Extracellular,,0.2721000015735626,0.3555999994277954,0.4287000000476837,0.16590000689029694,0.3431999981403351,0.06769999861717224,0.17299999296665192,0.041200000792741776,0.20499999821186066,0.10909999907016754
ENSP00000419248,Mitochondrion,Mitochondrial transit peptide,0.14319999516010284,0.08389999717473984,0.06210000067949295,0.06109999865293503,0.8909000158309937,0.0044999998062849045,0.13259999454021454,0.02290000021457672,0.09730000048875809,0.012799999676644802
ENSP00000481703,Mitochondrion,Mitochondrial transit peptide,0.1046999990940094,0.08649999648332596,0.024000000208616257,0.06960000097751617,0.8611000180244446,0.03530000150203705,0.09700000286102295,0.02250000089406967,0.05290000140666962,0.027300000190734863
ENSP00000259037,Mitochondrion,Mitochondrial transit peptide,0.147599995136261,0.09229999780654907,0.025499999523162842,0.039400000125169754,0.9077000021934509,0.006300000008195639,0.1289999932050705,0.01759999990463257,0.0568000003695488,0.015699999406933784
ENSP00000420538,Mitochondrion,Mitochondrial transit peptide,0.09000000357627869,0.15109999477863312,0.2526000142097473,0.15970000624656677,0.8736000061035156,0.07569999992847443,0.03970000147819519,0.04479999840259552,0.06360000371932983,0.16850000619888306
ENSP00000419656,Mitochondrion,Mitochondrial transit peptide,0.1446000039577484,0.1160999983549118,0.035999998450279236,0.08389999717473984,0.9144999980926514,0.05350000038743019,0.03400000184774399,0.053599998354911804,0.05310000106692314,0.029200000688433647
ENSP00000380311,Nucleus,Nuclear export signal,0.4505999982357025,0.71670001745224,0.027799999341368675,0.20080000162124634,0.12359999865293503,0.013000000268220901,0.19580000638961792,0.2199999988079071,0.3057999908924103,0.03150000050663948
ENSP00000335060,Cytoplasm,,0.5947999954223633,0.36329999566078186,0.06920000165700912,0.34689998626708984,0.5016000270843506,0.002899999963119626,0.13729999959468842,0.3084000051021576,0.19349999725818634,0.026900000870227814
ENSP00000364118,Nucleus,Nuclear localization signal,0.2637999951839447,0.9305999875068665,0.18979999423027039,0.10170000046491623,0.09769999980926514,0.008999999612569809,0.0471000000834465,0.08720000088214874,0.07569999992847443,0.024900000542402267
ENSP00000434572,Nucleus,Nuclear localization signal,0.26460000872612,0.9467999935150146,0.19949999451637268,0.07020000368356705,0.10700000077486038,0.002199999988079071,0.045499999076128006,0.06689999997615814,0.1120000034570694,0.00430000014603138
ENSP00000342895,Mitochondrion,Mitochondrial transit peptide,0.16769999265670776,0.17910000681877136,0.07919999957084656,0.11829999834299088,0.9508000016212463,0.004699999932199717,0.03779999911785126,0.033799998462200165,0.0869000032544136,0.014000000432133675
ENSP00000346196,Mitochondrion,Mitochondrial transit peptide,0.12770000100135803,0.1703999936580658,0.0649000033736229,0.20819999277591705,0.921500027179718,0.014499999582767487,0.07540000230073929,0.030799999833106995,0.07569999992847443,0.033399999141693115
ENSP00000456655,Cytoplasm,,0.5472000241279602,0.2935999929904938,0.4740999937057495,0.13339999318122864,0.5649999976158142,0.09179999679327011,0.02800000086426735,0.017899999395012856,0.016899999231100082,0.009200000204145908
ENSP00000373175,Mitochondrion,Mitochondrial transit peptide,0.25929999351501465,0.15780000388622284,0.10620000213384628,0.1193000003695488,0.927299976348877,0.004900000058114529,0.06539999693632126,0.03310000151395798,0.08139999955892563,0.023900000378489494
ENSP00000478813,Cytoplasm,Mitochondrial transit peptide,0.49059998989105225,0.28630000352859497,0.2791000008583069,0.16899999976158142,0.5996000170707703,0.009700000286102295,0.04600000008940697,0.10119999945163727,0.10809999704360962,0.024299999698996544
ENSP00000323782,Cytoplasm|Nucleus,Nuclear localization signal,0.7235000133514404,0.5935999751091003,0.12600000202655792,0.13130000233650208,0.06129999831318855,0.008299999870359898,0.1859000027179718,0.16050000488758087,0.3361000120639801,0.0038999998942017555
ENSP00000288757,Nucleus,Nuclear localization signal,0.2712000012397766,0.9470999836921692,0.06040000170469284,0.09369999915361404,0.024000000208616257,0.0027000000700354576,0.026000000536441803,0.00930000003427267,0.08330000191926956,0.007199999876320362
ENSP00000442224,Nucleus,Nuclear localization signal,0.2809999883174896,0.9279999732971191,0.08389999717473984,0.09600000083446503,0.02800000086426735,0.003100000089034438,0.03889999911189079,0.012199999764561653,0.11089999973773956,0.00839999970048666
ENSP00000443642,Cytoplasm|Nucleus,Nuclear export signal,0.5501999855041504,0.805400013923645,0.11289999634027481,0.10409999638795853,0.1746000051498413,0.005100000184029341,0.11320000141859055,0.10679999738931656,0.13500000536441803,0.0803999975323677
ENSP00000254928,Mitochondrion,Mitochondrial transit peptide,0.250900000333786,0.16899999976158142,0.05770000070333481,0.0430000014603138,0.9538000226020813,0.009399999864399433,0.0738999992609024,0.03840000182390213,0.11659999936819077,0.018300000578165054
ENSP00000497159,Cytoplasm,,0.6173999905586243,0.31299999356269836,0.22010000050067902,0.18960000574588776,0.13050000369548798,0.03200000151991844,0.27459999918937683,0.20489999651908875,0.18719999492168427,0.06719999760389328
ENSP00000498164,Cytoplasm,Nuclear localization signal,0.7774999737739563,0.3111000061035156,0.02979999966919422,0.1881999969482422,0.2150000035762787,0.0052999998442828655,0.2583000063896179,0.11559999734163284,0.13269999623298645,0.010900000110268593
ENSP00000497786,Plastid,Chloroplast transit peptide,0.41449999809265137,0.2702000141143799,0.13950000703334808,0.33820000290870667,0.07339999824762344,0.6100999712944031,0.0731000006198883,0.11860000342130661,0.10419999808073044,0.04320000112056732
ENSP00000483687,Nucleus,,0.46560001373291016,0.5246999859809875,0.5709999799728394,0.07479999959468842,0.5055000185966492,0.0008999999845400453,0.1754000037908554,0.03689999878406525,0.10130000114440918,0.05119999870657921
ENSP00000269383,Cytoplasm,Nuclear export signal,0.6786999702453613,0.44440001249313354,0.11410000175237656,0.1858000010251999,0.225600004196167,0.00139999995008111,0.1665000021457672,0.43050000071525574,0.2718000113964081,0.024299999698996544
ENSP00000461388,Cytoplasm,Nuclear export signal,0.8258000016212463,0.3952000141143799,0.042899999767541885,0.12210000306367874,0.4584999978542328,0.0010000000474974513,0.20430000126361847,0.28600001335144043,0.16699999570846558,0.04149999842047691
ENSP00000333049,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.7042999863624573,0.6248999834060669,0.050599999725818634,0.4131999909877777,0.1454000025987625,0.0071000000461936,0.20919999480247498,0.1462000012397766,0.3440999984741211,0.02410000003874302
ENSP00000460358,Cytoplasm,,0.459199994802475,0.3668999969959259,0.3456000089645386,0.17550000548362732,0.43369999527931213,0.07519999891519547,0.0608999989926815,0.042100001126527786,0.04610000178217888,0.08529999852180481
ENSP00000391268,Cell membrane,Signal peptide|Transmembrane domain,0.2078000009059906,0.06069999933242798,0.31369999051094055,0.8187000155448914,0.04780000075697899,0.026000000536441803,0.24060000479221344,0.5555999875068665,0.38929998874664307,0.11209999769926071
ENSP00000471042,Cytoplasm|Nucleus,Peroxisomal targeting signal,0.48170000314712524,0.5270000100135803,0.10170000046491623,0.10859999805688858,0.4287000000476837,0.010099999606609344,0.08410000056028366,0.07909999787807465,0.11219999939203262,0.5001999735832214
ENSP00000338235,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.3783999979496002,0.25690001249313354,0.06909999996423721,0.3077000081539154,0.061000000685453415,0.015799999237060547,0.8511999845504761,0.1282999962568283,0.24770000576972961,0.0706000030040741
ENSP00000399490,Extracellular,Signal peptide,0.08110000193119049,0.06469999998807907,0.8720999956130981,0.29829999804496765,0.05299999937415123,0.0020000000949949026,0.2743000090122223,0.3190000057220459,0.4221000075340271,0.0007999999797903001
ENSP00000262056,Cytoplasm,Nuclear localization signal,0.7257999777793884,0.38920000195503235,0.048500001430511475,0.19210000336170197,0.08410000056028366,0.0052999998442828655,0.10170000046491623,0.17470000684261322,0.20759999752044678,0.002899999963119626
ENSP00000450324,Cytoplasm|Nucleus,Nuclear localization signal,0.6420000195503235,0.5059000253677368,0.07519999891519547,0.10140000283718109,0.0731000006198883,0.0026000000070780516,0.10409999638795853,0.09690000116825104,0.16359999775886536,0.0012000000569969416
ENSP00000449746,Cytoplasm,Nuclear localization signal,0.7044000029563904,0.4521999955177307,0.06030000001192093,0.12139999866485596,0.06809999793767929,0.00419999985024333,0.1152999997138977,0.13500000536441803,0.19840000569820404,0.0019000000320374966
ENSP00000412530,Cytoplasm,Nuclear localization signal,0.748199999332428,0.38940000534057617,0.04320000112056732,0.18140000104904175,0.093299999833107,0.006000000052154064,0.1128000020980835,0.17329999804496765,0.19840000569820404,0.003100000089034438
ENSP00000357442,Nucleus,Nuclear localization signal,0.24449999630451202,0.9754999876022339,0.07800000160932541,0.016899999231100082,0.03620000183582306,0.01600000075995922,0.05550000071525574,0.047600001096725464,0.053300000727176666,0.0020000000949949026
ENSP00000442500,Nucleus,Nuclear localization signal|Nuclear export signal,0.24799999594688416,0.9519000053405762,0.03449999913573265,0.07289999723434448,0.08560000360012054,0.0020000000949949026,0.03700000047683716,0.059300001710653305,0.043699998408555984,0.0035000001080334187
ENSP00000499450,Mitochondrion,Mitochondrial transit peptide,0.11680000275373459,0.08510000258684158,0.025499999523162842,0.10209999978542328,0.9746000170707703,0.09910000115633011,0.0925000011920929,0.028999999165534973,0.18199999630451202,0.03500000014901161
ENSP00000359837,Nucleus,Nuclear localization signal,0.3172999918460846,0.9236000180244446,0.023499999195337296,0.07599999755620956,0.07680000364780426,0.017799999564886093,0.060600001364946365,0.03139999881386757,0.03500000014901161,0.009399999864399433
ENSP00000434812,Cytoplasm,,0.43810001015663147,0.3070000112056732,0.321399986743927,0.13989999890327454,0.43369999527931213,0.17829999327659607,0.020999999716877937,0.025599999353289604,0.035599999129772186,0.1915999948978424
ENSP00000393696,Cytoplasm|Nucleus,Nuclear localization signal,0.5054000020027161,0.7904999852180481,0.4668000042438507,0.0478999987244606,0.4496000111103058,0.013199999928474426,0.13850000500679016,0.09470000118017197,0.3921000063419342,0.02669999934732914
ENSP00000299163,Cytoplasm|Nucleus,Nuclear export signal,0.6039000153541565,0.5371000170707703,0.03869999945163727,0.07609999924898148,0.27390000224113464,0.0044999998062849045,0.38510000705718994,0.11739999800920486,0.22450000047683716,0.04690000042319298
ENSP00000387607,Cytoplasm,,0.8374000191688538,0.4122999906539917,0.26100000739097595,0.07500000298023224,0.1339000016450882,0.001500000013038516,0.07609999924898148,0.13330000638961792,0.1096000000834465,0.01119999960064888
ENSP00000438281,Cytoplasm,Nuclear localization signal,0.7116000056266785,0.4189000129699707,0.10840000212192535,0.12150000035762787,0.0877000018954277,0.0010000000474974513,0.1509000062942505,0.28369998931884766,0.22930000722408295,0.00139999995008111
ENSP00000469123,Cytoplasm,,0.6022999882698059,0.45890000462532043,0.33000001311302185,0.11089999973773956,0.3953000009059906,0.004699999932199717,0.25119999051094055,0.296999990940094,0.2702000141143799,0.20579999685287476
ENSP00000394502,Nucleus,Nuclear localization signal,0.4251999855041504,0.767799973487854,0.07890000194311142,0.07020000368356705,0.11670000106096268,0.002400000113993883,0.11940000206232071,0.12210000306367874,0.11990000307559967,0.040800001472234726
ENSP00000481920,Nucleus,Nuclear localization signal,0.26980000734329224,0.9072999954223633,0.13169999420642853,0.04600000008940697,0.0828000009059906,0.0034000000450760126,0.07289999723434448,0.03539999946951866,0.03799999877810478,0.0357000008225441
ENSP00000348564,Cytoplasm,Nuclear export signal,0.7206000089645386,0.45559999346733093,0.018300000578165054,0.11299999803304672,0.14970000088214874,0.006500000134110451,0.29159998893737793,0.32179999351501465,0.32910001277923584,0.07989999651908875
ENSP00000494699,Cytoplasm|Nucleus,,0.5382999777793884,0.5794000029563904,0.1737000048160553,0.13860000669956207,0.35499998927116394,0.008899999782443047,0.15219999849796295,0.20399999618530273,0.1462000012397766,0.046300001442432404
ENSP00000487240,Cytoplasm|Nucleus,Nuclear export signal,0.5555999875068665,0.6664999723434448,0.05609999969601631,0.10329999774694443,0.30869999527931213,0.002199999988079071,0.1307000070810318,0.058800000697374344,0.05009999871253967,0.09809999912977219
ENSP00000484996,Nucleus,,0.4562999904155731,0.5023999810218811,0.22609999775886536,0.07919999957084656,0.3569999933242798,0.0430000014603138,0.021400000900030136,0.016100000590085983,0.02070000022649765,0.03579999879002571
ENSP00000329214,Golgi apparatus,Signal peptide|Transmembrane domain,0.10360000282526016,0.08889999985694885,0.4943999946117401,0.2295999974012375,0.1031000018119812,0.014999999664723873,0.20919999480247498,0.17820000648498535,0.8434000015258789,0.017999999225139618
ENSP00000369361,Cytoplasm,Nuclear localization signal,0.7343999743461609,0.28619998693466187,0.12860000133514404,0.24390000104904175,0.32100000977516174,0.0031999999191612005,0.07989999651908875,0.10400000214576721,0.4194999933242798,0.010200000368058681
ENSP00000409925,Cytoplasm,Nuclear export signal,0.6940000057220459,0.4374000132083893,0.1770000010728836,0.23989999294281006,0.08839999884366989,0.002899999963119626,0.11909999698400497,0.2011999934911728,0.48899999260902405,0.06260000169277191
ENSP00000502792,Cytoplasm,,0.5920000076293945,0.4625000059604645,0.25369998812675476,0.11339999735355377,0.5497000217437744,0.033399999141693115,0.13699999451637268,0.026399999856948853,0.05920000001788139,0.061400000005960464
ENSP00000453703,Extracellular,Signal peptide,0.2711000144481659,0.1655000001192093,0.6811000108718872,0.32120001316070557,0.25589999556541443,0.0020000000949949026,0.2303999960422516,0.1809999942779541,0.24469999969005585,0.004399999976158142
ENSP00000508017,Cytoplasm|Nucleus,,0.5289000272750854,0.503600001335144,0.2502000033855438,0.17589999735355377,0.26409998536109924,0.020999999716877937,0.14180000126361847,0.15049999952316284,0.10440000146627426,0.05979999899864197
ENSP00000507343,Cytoplasm,Nuclear export signal,0.6597999930381775,0.4618000090122223,0.10980000346899033,0.28780001401901245,0.3061000108718872,0.0066999997943639755,0.27079999446868896,0.21480000019073486,0.09830000251531601,0.015200000256299973
ENSP00000434982,Cytoplasm|Nucleus,Nuclear export signal,0.7609000205993652,0.5231999754905701,0.03620000183582306,0.20649999380111694,0.4219000041484833,0.019500000402331352,0.34439998865127563,0.3734999895095825,0.3199999928474426,0.016599999740719795
ENSP00000471874,Cytoplasm|Nucleus,Nuclear localization signal,0.6577000021934509,0.6010000109672546,0.15129999816417694,0.04650000110268593,0.03929999843239784,0.1290999948978424,0.24250000715255737,0.01759999990463257,0.06480000168085098,0.004999999888241291
ENSP00000482500,Nucleus,,0.3319999873638153,0.7876999974250793,0.04439999908208847,0.10920000076293945,0.14390000700950623,0.007699999958276749,0.03590000048279762,0.03519999980926514,0.07339999824762344,0.10270000249147415
ENSP00000343060,Nucleus,,0.39820000529289246,0.7491000294685364,0.0835999995470047,0.10700000077486038,0.20170000195503235,0.006000000052154064,0.0430000014603138,0.03889999911189079,0.0706000030040741,0.07670000195503235
ENSP00000252115,Nucleus,,0.40959998965263367,0.7226999998092651,0.05700000002980232,0.1062999963760376,0.10459999740123749,0.014000000432133675,0.06459999829530716,0.05739999935030937,0.09120000153779984,0.0575999990105629
