Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
Q8CH25,Nucleus,Nuclear localization signal,0.3774000108242035,0.8988999724388123,0.08980000019073486,0.06360000371932983,0.04470000043511391,0.010099999606609344,0.060600001364946365,0.041600000113248825,0.0272000003606081,0.0031999999191612005
Q92922,Nucleus,Nuclear localization signal,0.19130000472068787,0.930400013923645,0.029200000688433647,0.12800000607967377,0.050599999725818634,0.007499999832361937,0.07649999856948853,0.03869999945163727,0.07180000096559525,0.0019000000320374966
P20108,Mitochondrion,Mitochondrial transit peptide,0.16840000450611115,0.11569999903440475,0.027000000700354576,0.08389999717473984,0.921999990940094,0.04270000010728836,0.09019999951124191,0.0737999975681305,0.12690000236034393,0.10920000076293945
Q8CD10,Mitochondrion,Mitochondrial transit peptide,0.1931000053882599,0.17430000007152557,0.11249999701976776,0.1289999932050705,0.8733999729156494,0.01940000057220459,0.11999999731779099,0.07440000027418137,0.08309999853372574,0.09539999812841415
Q3UMR5,Mitochondrion,Mitochondrial transit peptide,0.14319999516010284,0.07800000160932541,0.035599999129772186,0.10779999941587448,0.9305999875068665,0.0034000000450760126,0.37299999594688416,0.10649999976158142,0.29809999465942383,0.051500000059604645
Q8NE86,Mitochondrion,Mitochondrial transit peptide,0.13359999656677246,0.07180000096559525,0.031700000166893005,0.1111999973654747,0.930400013923645,0.005400000140070915,0.3294000029563904,0.08540000021457672,0.23759999871253967,0.05389999970793724
Q8IYU8,Mitochondrion,Mitochondrial transit peptide,0.193900004029274,0.1696999967098236,0.08829999715089798,0.12250000238418579,0.8666999936103821,0.049800001084804535,0.1404999941587448,0.06279999762773514,0.10930000245571136,0.09239999949932098
Q5VY80,Cell membrane,,0.20170000195503235,0.06400000303983688,0.428600013256073,0.7350999712944031,0.05079999938607216,0.000699999975040555,0.4507000148296356,0.42989999055862427,0.350600004196167,0.007699999958276749
Q10MC0,Mitochondrion,Mitochondrial transit peptide,0.2087000012397766,0.1468999981880188,0.039400000125169754,0.13410000503063202,0.7774999737739563,0.2678000032901764,0.1193000003695488,0.10209999978542328,0.13680000603199005,0.10300000011920929
Q8K2M3,Cytoplasm,,0.7057999968528748,0.44110000133514404,0.15230000019073486,0.07320000231266022,0.22130000591278076,0.00039999998989515007,0.1598999947309494,0.11720000207424164,0.3257000148296356,0.016499999910593033
Q96IV0,Cytoplasm,Nuclear export signal,0.7003999948501587,0.4927999973297119,0.13379999995231628,0.12020000070333481,0.2824000120162964,0.00800000037997961,0.27250000834465027,0.10180000215768814,0.16910000145435333,0.07900000363588333
P82673,Mitochondrion,Mitochondrial transit peptide,0.2289000004529953,0.26260000467300415,0.05050000175833702,0.04670000076293945,0.9473000168800354,0.009800000116229057,0.12070000171661377,0.027499999850988388,0.043699998408555984,0.03530000150203705
Q6VAK4,Cytoplasm|Nucleus,Nuclear export signal,0.6607000231742859,0.6086999773979187,0.042399998754262924,0.3488999903202057,0.20229999721050262,0.0364999994635582,0.10499999672174454,0.3935000002384186,0.09109999984502792,0.08889999985694885
O35857,Mitochondrion,Mitochondrial transit peptide,0.17569999396800995,0.11309999972581863,0.05009999871253967,0.11729999631643295,0.8769999742507935,0.003800000064074993,0.16539999842643738,0.060499999672174454,0.163100004196167,0.1987999975681305
O35094,Mitochondrion,Mitochondrial transit peptide,0.19760000705718994,0.12280000001192093,0.048900000751018524,0.13210000097751617,0.8780999779701233,0.004000000189989805,0.19830000400543213,0.0649000033736229,0.15440000593662262,0.17800000309944153
Q9BSF4,Mitochondrion,Mitochondrial transit peptide,0.19619999825954437,0.11860000342130661,0.05469999834895134,0.1151999980211258,0.9136000275611877,0.01489999983459711,0.12150000035762787,0.08190000057220459,0.10679999738931656,0.1096000000834465
O43615,Mitochondrion,Mitochondrial transit peptide,0.2011999934911728,0.11760000139474869,0.050700001418590546,0.13230000436306,0.8820000290870667,0.0044999998062849045,0.1738000065088272,0.06949999928474426,0.14059999585151672,0.14059999585151672
Q99N92,Mitochondrion,Mitochondrial transit peptide,0.09809999912977219,0.09690000116825104,0.03290000185370445,0.05570000037550926,0.8928999900817871,0.08079999685287476,0.030799999833106995,0.013799999840557575,0.012500000186264515,0.017899999395012856
Q6VAK3,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.6218000054359436,0.6952000260353088,0.040699999779462814,0.4357999861240387,0.23639999330043793,0.007300000172108412,0.13220000267028809,0.3691999912261963,0.14000000059604645,0.04830000177025795
Q9NX46,Cytoplasm,,0.6809999942779541,0.5005000233650208,0.1598999947309494,0.14249999821186066,0.43380001187324524,0.0015999999595806003,0.2184000015258789,0.13850000500679016,0.2874000072479248,0.05660000070929527
Q2R1U8,Plastid,,0.11869999766349792,0.1444000005722046,0.03519999980926514,0.08900000154972076,0.3312000036239624,0.9164999723434448,0.0681999996304512,0.051899999380111694,0.02419999986886978,0.059700001031160355
Q84VZ1,Plastid,Chloroplast transit peptide,0.24210000038146973,0.08609999716281891,0.023000000044703484,0.10620000213384628,0.21729999780654907,0.9272000193595886,0.049400001764297485,0.07829999923706055,0.05990000069141388,0.2101999968290329
Q9LVZ5,Plastid,Chloroplast transit peptide,0.11010000109672546,0.09849999845027924,0.030799999833106995,0.05009999871253967,0.12849999964237213,0.9699000120162964,0.0471000000834465,0.027899999171495438,0.04740000143647194,0.019700000062584877
Q9JLZ3,Mitochondrion,Mitochondrial transit peptide,0.20880000293254852,0.1265999972820282,0.08569999784231186,0.1981000006198883,0.8458999991416931,0.0003000000142492354,0.10090000182390213,0.17520000040531158,0.13699999451637268,0.035100001841783524
Q9Y584,Mitochondrion,Transmembrane domain,0.13289999961853027,0.13199999928474426,0.0421999990940094,0.2076999992132187,0.7595000267028809,0.1421000063419342,0.1940000057220459,0.477400004863739,0.2946000099182129,0.028599999845027924
Q9H5N1,Cytoplasm,Nuclear export signal,0.7781999707221985,0.22269999980926514,0.07460000365972519,0.289900004863739,0.13809999823570251,0.007600000128149986,0.28200000524520874,0.4593999981880188,0.5848000049591064,0.019999999552965164
Q8R0N6,Mitochondrion,Mitochondrial transit peptide,0.3418999910354614,0.186599999666214,0.07249999791383743,0.23909999430179596,0.833299994468689,0.0015999999595806003,0.07999999821186066,0.14249999821186066,0.20020000636577606,0.0763000026345253
Q4QQW3,Mitochondrion,Mitochondrial transit peptide,0.37059998512268066,0.19110000133514404,0.07320000231266022,0.2410999983549118,0.8292999863624573,0.0019000000320374966,0.0786999985575676,0.1551000028848648,0.2223999947309494,0.08569999784231186
Q9BZM6,Cell membrane,,0.1899999976158142,0.06750000268220901,0.47099998593330383,0.6499999761581421,0.056299999356269836,0.0006000000284984708,0.45419999957084656,0.37959998846054077,0.2994999885559082,0.0071000000461936
Q6H3X3,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.2718999981880188,0.06159999966621399,0.28279998898506165,0.6277999877929688,0.03460000082850456,0.0010999999940395355,0.527899980545044,0.6092000007629395,0.4244000017642975,0.041200000792741776
Q6H3X3-2,Extracellular,Signal peptide,0.23250000178813934,0.10869999974966049,0.8039000034332275,0.2840000092983246,0.051899999380111694,0.0003000000142492354,0.42719998955726624,0.47609999775886536,0.2892000079154968,0.0010999999940395355
Q8TBC3,Cytoplasm,Nuclear export signal,0.6069999933242798,0.4278999865055084,0.053599998354911804,0.3287999927997589,0.12030000239610672,0.006899999920278788,0.29679998755455017,0.5368000268936157,0.3887999951839447,0.016599999740719795
Q8N1B4,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,0.5956000089645386,0.27790001034736633,0.21699999272823334,0.27900001406669617,0.13249999284744263,0.007000000216066837,0.17759999632835388,0.7210000157356262,0.6079999804496765,0.040699999779462814
O75489,Mitochondrion,Mitochondrial transit peptide,0.21389999985694885,0.08179999887943268,0.07050000131130219,0.08169999718666077,0.9265999794006348,0.004800000227987766,0.11949999630451202,0.08550000190734863,0.1599999964237213,0.03680000081658363
Q9SRM4,Nucleus,Nuclear localization signal,0.2718999981880188,0.8934000134468079,0.05920000001788139,0.16259999573230743,0.019999999552965164,0.019700000062584877,0.04529999941587448,0.062300000339746475,0.03449999913573265,0.008700000122189522
Q9NXG6,Endoplasmic reticulum|Golgi apparatus,Signal peptide,0.16820000112056732,0.1712999939918518,0.2451999932527542,0.2401999980211258,0.1290999948978424,0.019899999722838402,0.824400007724762,0.358599990606308,0.7067999839782715,0.037700001150369644
Q9R194,Cytoplasm|Nucleus,Nuclear localization signal,0.531000018119812,0.7342000007629395,0.10279999673366547,0.13019999861717224,0.1565999984741211,0.003700000001117587,0.17299999296665192,0.0737999975681305,0.14990000426769257,0.03929999843239784
Q8NBN3,Cell membrane|Lysosome/Vacuole|Golgi apparatus,Signal peptide|Transmembrane domain,0.11330000311136246,0.06870000064373016,0.022700000554323196,0.7678999900817871,0.06679999828338623,0.002099999925121665,0.46869999170303345,0.652400016784668,0.7067000269889832,0.012600000016391277
Q96BY9,Endoplasmic reticulum,Signal peptide,0.2160000056028366,0.18050000071525574,0.10429999977350235,0.14059999585151672,0.22200000286102295,0.00570000009611249,0.8779000043869019,0.459199994802475,0.5410000085830688,0.03319999948143959
Q06469,Nucleus,Nuclear localization signal,0.43050000071525574,0.859499990940094,0.1428000032901764,0.05180000141263008,0.16120000183582306,0.00839999970048666,0.05310000106692314,0.05339999869465828,0.06030000001192093,0.09070000052452087
Q99714,Mitochondrion,Mitochondrial transit peptide,0.4345000088214874,0.2498999983072281,0.03739999979734421,0.1729000061750412,0.8252000212669373,0.010900000110268593,0.024900000542402267,0.24089999496936798,0.0272000003606081,0.15520000457763672
Q5DW34,Nucleus,Nuclear localization signal,0.16500000655651093,0.9789000153541565,0.02879999950528145,0.06809999793767929,0.03909999877214432,0.040699999779462814,0.06750000268220901,0.02070000022649765,0.02239999920129776,0.003800000064074993
P23025,Cytoplasm|Nucleus,Nuclear localization signal,0.5339999794960022,0.7419999837875366,0.09449999779462814,0.10109999775886536,0.16030000150203705,0.006500000134110451,0.12330000102519989,0.0697999969124794,0.1800999939441681,0.00930000003427267
Q32PI5,Cytoplasm,Nuclear export signal,0.7032999992370605,0.45010000467300415,0.02329999953508377,0.4860000014305115,0.13249999284744263,0.004699999932199717,0.290800005197525,0.2418999969959259,0.3885999917984009,0.5679000020027161
P30153,Cytoplasm,Nuclear export signal,0.7050999999046326,0.44920000433921814,0.02319999970495701,0.48750001192092896,0.13230000436306,0.004699999932199717,0.29190000891685486,0.24199999868869781,0.38909998536109924,0.5633000135421753
A6NHR9,Cytoplasm|Nucleus,Nuclear localization signal,0.48179998993873596,0.6844000220298767,0.09870000183582306,0.21060000360012054,0.131400004029274,0.006500000134110451,0.0877000018954277,0.1459999978542328,0.09950000047683716,0.01889999955892563
Q9JIF0,Cytoplasm|Nucleus,Nuclear export signal,0.6104999780654907,0.6136000156402588,0.03530000150203705,0.21699999272823334,0.23579999804496765,0.023900000378489494,0.20069999992847443,0.20319999754428864,0.2669999897480011,0.023499999195337296
Q99873,Cytoplasm|Nucleus,Nuclear export signal,0.6136000156402588,0.6151000261306763,0.03449999913573265,0.21580000221729279,0.2371000051498413,0.023800000548362732,0.19779999554157257,0.19840000569820404,0.2639999985694885,0.025200000032782555
Q63009,Cytoplasm|Nucleus,Nuclear export signal,0.6078000068664551,0.6180999875068665,0.032099999487400055,0.20890000462532043,0.23749999701976776,0.026900000870227814,0.2085999995470047,0.21469999849796295,0.2387000024318695,0.021800000220537186
P55263,Cytoplasm|Nucleus,Nuclear localization signal,0.49639999866485596,0.6255999803543091,0.11949999630451202,0.195700004696846,0.2345999926328659,0.004999999888241291,0.16009999811649323,0.12189999967813492,0.07660000026226044,0.010900000110268593
Q60415,Cytoplasm,Nuclear export signal|Peroxisomal targeting signal,0.7814000248908997,0.357699990272522,0.03519999980926514,0.1281999945640564,0.39980000257492065,0.01860000006854534,0.2329999953508377,0.3095000088214874,0.3779999911785126,0.6650999784469604
P40855,Cytoplasm,Nuclear export signal|Peroxisomal targeting signal,0.7720999717712402,0.35030001401901245,0.03830000013113022,0.12030000239610672,0.4196000099182129,0.015599999576807022,0.24959999322891235,0.33230000734329224,0.41920000314712524,0.7008000016212463
Q7XVN7,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.15850000083446503,0.20029999315738678,0.010300000198185444,0.13779999315738678,0.20250000059604645,0.004600000102072954,0.8532000184059143,0.11909999698400497,0.4729999899864197,0.009800000116229057
Q99567,Cytoplasm|Nucleus,Nuclear export signal,0.5570999979972839,0.5410000085830688,0.05130000039935112,0.13910000026226044,0.05649999901652336,0.013199999928474426,0.2402999997138977,0.33070001006126404,0.2680000066757202,0.04580000042915344
Q9Y2P7,Nucleus,Nuclear localization signal,0.2597000002861023,0.6955000162124634,0.06310000270605087,0.25949999690055847,0.052799999713897705,0.01549999974668026,0.07739999890327454,0.13809999823570251,0.09019999951124191,0.00430000014603138
Q53H96,Cytoplasm|Mitochondrion,Nuclear export signal|Peroxisomal targeting signal,0.6169999837875366,0.4066999852657318,0.02930000051856041,0.2700999975204468,0.669700026512146,0.0071000000461936,0.2190999984741211,0.21359999477863312,0.4399999976158142,0.1200999990105629
Q8TCE6,Cytoplasm,Nuclear export signal,0.6916000247001648,0.4790000021457672,0.1573999971151352,0.24650000035762787,0.08179999887943268,0.010499999858438969,0.10679999738931656,0.1703999936580658,0.20080000162124634,0.015599999576807022
A2APF3,Nucleus,Nuclear localization signal,0.3237999975681305,0.9257000088691711,0.011099999770522118,0.0982000008225441,0.08550000190734863,0.016200000420212746,0.05209999904036522,0.023499999195337296,0.029899999499320984,0.0044999998062849045
Q9SSA5,Plastid,Thylakoid luminal transit peptide,0.07119999825954437,0.06689999997615814,0.056299999356269836,0.05180000141263008,0.18140000104904175,0.9934999942779541,0.08839999884366989,0.039900001138448715,0.07880000025033951,0.03750000149011612
Q93Z17,Mitochondrion,Mitochondrial transit peptide,0.08799999952316284,0.043699998408555984,0.07540000230073929,0.12399999797344208,0.8932999968528748,0.5674999952316284,0.028300000354647636,0.01850000023841858,0.040300000458955765,0.0908999964594841
Q8R5K5,Nucleus,Nuclear localization signal,0.25940001010894775,0.7531999945640564,0.055399999022483826,0.0723000019788742,0.2223999947309494,0.007199999876320362,0.094200000166893,0.07519999891519547,0.05339999869465828,0.004800000227987766
Q96S52,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.23589999973773956,0.13369999825954437,0.07829999923706055,0.2451000064611435,0.20550000667572021,0.10339999943971634,0.7746000289916992,0.2919999957084656,0.40230000019073486,0.037700001150369644
P26696,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.630299985408783,0.7520999908447266,0.022099999710917473,0.20890000462532043,0.14249999821186066,0.008899999782443047,0.11140000075101852,0.1039000004529953,0.10480000078678131,0.046799998730421066
Q6ZRP7,Golgi apparatus,Signal peptide|Transmembrane domain,0.20749999582767487,0.20000000298023224,0.27950000762939453,0.42250001430511475,0.0714000016450882,0.024399999529123306,0.6000999808311462,0.5694000124931335,0.6599000096321106,0.11509999632835388
Q9H1K1,Mitochondrion,Mitochondrial transit peptide,0.11259999871253967,0.125,0.05550000071525574,0.16850000619888306,0.9606999754905701,0.0027000000700354576,0.0471000000834465,0.048500001430511475,0.07320000231266022,0.12349999696016312
Q7Y0B9,Cytoplasm|Nucleus,Nuclear export signal,0.7497000098228455,0.6809999942779541,0.021299999207258224,0.2727999985218048,0.12950000166893005,0.009800000116229057,0.11509999632835388,0.20909999310970306,0.1485999971628189,0.03680000081658363
Q9D023,Mitochondrion,Transmembrane domain,0.12960000336170197,0.035599999129772186,0.05810000002384186,0.16429999470710754,0.8398000001907349,0.06639999896287918,0.1784999966621399,0.2890999913215637,0.1981000006198883,0.42149999737739563
Q80Z10,Cell membrane,Signal peptide|Transmembrane domain,0.2563999891281128,0.15029999613761902,0.21649999916553497,0.770799994468689,0.04470000043511391,0.010200000368058681,0.3831000030040741,0.5809000134468079,0.4918000102043152,0.10830000042915344
P10109,Mitochondrion,Mitochondrial transit peptide,0.15729999542236328,0.13429999351501465,0.044199999421834946,0.07419999688863754,0.9534000158309937,0.002400000113993883,0.10639999806880951,0.055399999022483826,0.15729999542236328,0.07909999787807465
Q6AXT5,Cytoplasm|Lysosome/Vacuole|Golgi apparatus,,0.47909998893737793,0.22040000557899475,0.03550000116229057,0.4377000033855438,0.24140000343322754,0.0215000007301569,0.487199991941452,0.6593000292778015,0.7786999940872192,0.027300000190734863
