epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss
79,1679,,,0.05647047609090805
79,1679,0.052588485181331635,,
80,1699,,0.04424383118748665,
80,1700,,,0.05611689016222954
80,1700,0.05223967507481575,,
81,1721,,,0.055486492812633514
81,1721,0.05153859779238701,,
82,1742,,,0.055659350007772446
82,1742,0.05119364708662033,,
83,1749,,0.050624504685401917,
83,1763,,,0.05518024042248726
83,1763,0.05097486451268196,,
84,1784,,,0.05535418540239334
84,1784,0.05045552924275398,,
85,1799,,0.03930949419736862,
85,1805,,,0.054289113730192184
85,1805,0.05017175152897835,,
86,1826,,,0.05420390143990517
86,1826,0.04985874146223068,,
87,1847,,,0.05401615798473358
87,1847,0.04969601333141327,,
88,1849,,0.042410943657159805,
88,1868,,,0.053921908140182495
88,1868,0.04920357093214989,,
89,1889,,,0.052855804562568665
89,1889,0.0487784817814827,,
90,1899,,0.06219605728983879,
90,1910,,,0.05428873002529144
90,1910,0.048398301005363464,,
91,1931,,,0.052638910710811615
91,1931,0.04805753752589226,,
92,1949,,0.0559169203042984,
92,1952,,,0.05222609266638756
92,1952,0.047619085758924484,,
93,1973,,,0.05242408812046051
93,1973,0.04745780676603317,,
94,1994,,,0.05184103175997734
94,1994,0.04662299156188965,,
95,1999,,0.04827673360705376,
95,2015,,,0.05218016728758812
95,2015,0.046690378338098526,,
96,2036,,,0.05140022933483124
96,2036,0.04630177468061447,,
97,2049,,0.05061010271310806,
97,2057,,,0.05115943402051926
97,2057,0.045990847051143646,,
98,2078,,,0.05094023793935776
98,2078,0.04589204117655754,,
99,2099,,0.046799786388874054,
99,2099,,,0.05116839334368706
99,2099,0.045357584953308105,,
100,2120,,,0.05047431215643883
100,2120,0.0451500304043293,,
101,2141,,,0.05053919181227684
101,2141,0.04488590732216835,,
102,2149,,0.02630256675183773,
102,2162,,,0.05027887597680092
102,2162,0.04456955939531326,,
103,2183,,,0.04974730685353279
103,2183,0.04393450543284416,,
104,2199,,0.04484255611896515,
104,2204,,,0.04959535598754883
104,2204,0.04390248283743858,,
105,2225,,,0.049452491104602814
105,2225,0.043738313019275665,,
106,2246,,,0.04865667596459389
106,2246,0.04339340329170227,,
107,2249,,0.05342840030789375,
107,2267,,,0.04918922111392021
107,2267,0.043153852224349976,,
108,2288,,,0.048401910811662674
108,2288,0.042747240513563156,,
109,2299,,0.02421673573553562,
109,2309,,,0.04875322803854942
109,2309,0.04265007749199867,,
110,2330,,,0.048431918025016785
110,2330,0.04241707921028137,,
111,2349,,0.048574451357126236,
111,2351,,,0.04824736714363098
111,2351,0.04195341840386391,,
112,2372,,,0.0484568290412426
112,2372,0.04186364635825157,,
113,2393,,,0.04739205911755562
113,2393,0.04135354608297348,,
114,2399,,0.059902071952819824,
114,2414,,,0.04793904721736908
114,2414,0.04141179472208023,,
115,2435,,,0.04740286245942116
115,2435,0.041079964488744736,,
116,2449,,0.03462802246212959,
116,2456,,,0.04732942581176758
116,2456,0.040669996291399,,
117,2477,,,0.04729964956641197
117,2477,0.04043515399098396,,
118,2498,,,0.04641599953174591
118,2498,0.040373992174863815,,
119,2499,,0.04159398376941681,
119,2519,,,0.047035377472639084
119,2519,0.039855632930994034,,
120,2540,,,0.04659290239214897
120,2540,0.03987688571214676,,
121,2549,,0.023043852299451828,
121,2561,,,0.046437956392765045
121,2561,0.03959072381258011,,
122,2582,,,0.04629167169332504
122,2582,0.03937932848930359,,
123,2599,,0.045244745910167694,
123,2603,,,0.045610662549734116
123,2603,0.03878670558333397,,
124,2624,,,0.046239692717790604
124,2624,0.03876601159572601,,
125,2645,,,0.04563838988542557
125,2645,0.03845774382352829,,
126,2649,,0.04497479274868965,
126,2666,,,0.04605700820684433
126,2666,0.03834250569343567,,
127,2687,,,0.04527341201901436
127,2687,0.03802487626671791,,
128,2699,,0.03670625761151314,
128,2708,,,0.04529081657528877
128,2708,0.038084179162979126,,
129,2729,,,0.04478389024734497
129,2729,0.037935104221105576,,
130,2749,,0.03816486522555351,
130,2750,,,0.04466141015291214
130,2750,0.03746402636170387,,
131,2771,,,0.04462026059627533
131,2771,0.03711607679724693,,
132,2792,,,0.04434092715382576
132,2792,0.0368347205221653,,
133,2799,,0.0336068756878376,
133,2813,,,0.044082194566726685
133,2813,0.0366242378950119,,
134,2834,,,0.04419741407036781
134,2834,0.03634761646389961,,
135,2849,,0.035044047981500626,
135,2855,,,0.04351499676704407
135,2855,0.03622197359800339,,
136,2876,,,0.04395902156829834
136,2876,0.03606380894780159,,
137,2897,,,0.04401110112667084
137,2897,0.03603488951921463,,
138,2899,,0.03722919523715973,
138,2918,,,0.04391448199748993
138,2918,0.03554866835474968,,
139,2939,,,0.043356094509363174
139,2939,0.03552510216832161,,
140,2949,,0.038891687989234924,
140,2960,,,0.0435178205370903
140,2960,0.03516821190714836,,
141,2981,,,0.043088383972644806
141,2981,0.034912534058094025,,
142,2999,,0.03355380520224571,
142,3002,,,0.042880311608314514
142,3002,0.03467743098735809,,
143,3023,,,0.04246825724840164
143,3023,0.03415162116289139,,
144,3044,,,0.04269658774137497
144,3044,0.034306105226278305,,
145,3049,,0.036199744790792465,
145,3065,,,0.04307015985250473
145,3065,0.03416964411735535,,
146,3086,,,0.04240909218788147
146,3086,0.03384299576282501,,
147,3099,,0.03291487693786621,
147,3107,,,0.04227641969919205
147,3107,0.03353892266750336,,
148,3128,,,0.04233233258128166
148,3128,0.03358830511569977,,
149,3149,,0.031259868294000626,
149,3149,,,0.04226285219192505
149,3149,0.0332401804625988,,
150,3170,,,0.0418807677924633
150,3170,0.03308946266770363,,
151,3191,,,0.04197462275624275
151,3191,0.03304491564631462,,
152,3199,,0.02948969602584839,
152,3212,,,0.04164905473589897
152,3212,0.03278394788503647,,
153,3233,,,0.04160720854997635
153,3233,0.032598841935396194,,
154,3249,,0.0316198393702507,
154,3254,,,0.04190825670957565
154,3254,0.03233969584107399,,
155,3275,,,0.04136846587061882
155,3275,0.03220193833112717,,
156,3296,,,0.041276734322309494
156,3296,0.03231231868267059,,
157,3299,,0.03046194650232792,
157,3317,,,0.04102446138858795
157,3317,0.03178287297487259,,
158,3338,,,0.040845636278390884
158,3338,0.031570326536893845,,
159,3349,,0.03537558391690254,
159,3359,,,0.04198474809527397
159,3359,0.03170843794941902,,
160,3380,,,0.04036916419863701
160,3380,0.031368620693683624,,
161,3399,,0.04160008206963539,
161,3401,,,0.040933188050985336
161,3401,0.031202301383018494,,
162,3422,,,0.04050268605351448
162,3422,0.03081171028316021,,
163,3443,,,0.0398370735347271
163,3443,0.03072489984333515,,
164,3449,,0.028958864510059357,
164,3464,,,0.040540143847465515
164,3464,0.030605105683207512,,
165,3485,,,0.0398319847881794
165,3485,0.030466079711914062,,
166,3499,,0.027887335047125816,
166,3506,,,0.04079047963023186
166,3506,0.030400194227695465,,
167,3527,,,0.039980676025152206
167,3527,0.03057764284312725,,
168,3548,,,0.039726223796606064
168,3548,0.030118552967905998,,
169,3549,,0.026938315480947495,
169,3569,,,0.03979877382516861
169,3569,0.029746029525995255,,
170,3590,,,0.03995383903384209
170,3590,0.029757358133792877,,
171,3599,,0.033109959214925766,
171,3611,,,0.039575476199388504
171,3611,0.029406031593680382,,
172,3632,,,0.03921177610754967
172,3632,0.029387246817350388,,
173,3649,,0.02849685214459896,
173,3653,,,0.03904921934008598
173,3653,0.029183484613895416,,
174,3674,,,0.03936305642127991
174,3674,0.02897305227816105,,
175,3695,,,0.03930235281586647
175,3695,0.02923968806862831,,
176,3699,,0.025647524744272232,
176,3716,,,0.039327796548604965
176,3716,0.02906440570950508,,
177,3737,,,0.0392608717083931
177,3737,0.028901979327201843,,
178,3749,,0.024776259437203407,
178,3758,,,0.0388549268245697
178,3758,0.028364012017846107,,
179,3779,,,0.03823339194059372
179,3779,0.028405139222741127,,
180,3799,,0.03782404959201813,
180,3800,,,0.038683194667100906
180,3800,0.028084343299269676,,
181,3821,,,0.0388268381357193
181,3821,0.02788661979138851,,
182,3842,,,0.03919515386223793
182,3842,0.02803129516541958,,
183,3849,,0.028875598683953285,
183,3863,,,0.037926845252513885
183,3863,0.027829252183437347,,
184,3884,,,0.037928540259599686
184,3884,0.027363408356904984,,
185,3899,,0.02342260256409645,
185,3905,,,0.038079634308815
185,3905,0.027434036135673523,,
186,3926,,,0.03757353499531746
186,3926,0.027144979685544968,,
187,3947,,,0.03808296471834183
187,3947,0.026870455592870712,,
188,3949,,0.023373130708932877,
188,3968,,,0.037397097796201706
188,3968,0.02704702690243721,,
189,3989,,,0.037365082651376724
189,3989,0.02679736353456974,,
190,3999,,0.02607876993715763,
190,4010,,,0.037633106112480164
190,4010,0.02671659365296364,,
191,4031,,,0.03688367083668709
191,4031,0.026679884642362595,,
192,4049,,0.02715388499200344,
192,4052,,,0.036957528442144394
192,4052,0.026578262448310852,,
193,4073,,,0.03674107417464256
193,4073,0.026326725259423256,,
194,4094,,,0.036709096282720566
194,4094,0.025993939489126205,,
195,4099,,0.02216232195496559,
195,4115,,,0.0373493991792202
195,4115,0.026286408305168152,,
196,4136,,,0.03607255220413208
196,4136,0.0257369726896286,,
197,4149,,0.017165323719382286,
197,4157,,,0.03634650632739067
197,4157,0.025764741003513336,,
198,4178,,,0.036433424800634384
198,4178,0.02546948567032814,,
199,4199,,0.0340256467461586,
199,4199,,,0.03617992624640465
199,4199,0.02545471116900444,,
200,4220,,,0.03628086671233177
200,4220,0.025302717462182045,,
201,4241,,,0.036174528300762177
201,4241,0.025054363533854485,,
