ACC,pred_Membrane,pred_Cytoplasm,pred_Nucleus,pred_Extracellular,pred_Cell membrane,pred_Mitochondrion,pred_Plastid,pred_Endoplasmic reticulum,pred_Lysosome/Vacuole,pred_Golgi apparatus,pred_Peroxisome,pred_loc_Membrane,pred_loc_Cytoplasm,pred_loc_Nucleus,pred_loc_Extracellular,pred_loc_Cell membrane,pred_loc_Mitochondrion,pred_loc_Plastid,pred_loc_Endoplasmic reticulum,pred_loc_Lysosome/Vacuole,pred_loc_Golgi apparatus,pred_loc_Peroxisome,true_loc_Membrane,true_loc_Cytoplasm,true_loc_Nucleus,true_loc_Extracellular,true_loc_Cell membrane,true_loc_Mitochondrion,true_loc_Plastid,true_loc_Endoplasmic reticulum,true_loc_Lysosome/Vacuole,true_loc_Golgi apparatus,true_loc_Peroxisome
Q99N92,0.20019531,0.15722656,0.13183594,0.033691406,0.05029297,0.96875,0.04736328,0.05102539,0.021606445,0.014526367,0.006500244,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9SRM4,0.16699219,0.12402344,0.91796875,0.005554199,0.10986328,0.0154418945,0.0010299683,0.08154297,0.049560547,0.027954102,0.00044441223,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NBN3,0.85546875,0.14550781,0.080566406,0.06347656,0.72265625,0.09667969,0.004760742,0.25,0.546875,0.703125,0.006286621,True,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q06469,0.14550781,0.640625,0.58203125,0.06347656,0.1875,0.103515625,0.013244629,0.04663086,0.11279297,0.08496094,0.20214844,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99714,0.16015625,0.28515625,0.11767578,0.17480469,0.09277344,0.84375,0.026000977,0.02331543,0.021240234,0.027954102,0.41601562,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q96S52,0.8984375,0.16699219,0.075683594,0.10839844,0.20605469,0.20019531,0.0023956299,0.71875,0.4296875,0.76171875,0.004760742,True,False,False,False,False,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q80Z10,0.7578125,0.19335938,0.11767578,0.23046875,0.671875,0.03515625,0.005218506,0.2890625,0.4453125,0.34570312,0.012023926,True,False,False,False,True,False,False,False,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9Z266,0.29296875,0.40039062,0.40429688,0.04663086,0.115722656,0.1875,0.0001487732,0.15917969,0.46484375,0.34765625,0.034179688,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P35613-2,0.84765625,0.16015625,0.099609375,0.08886719,0.85546875,0.040771484,0.00088119507,0.34570312,0.40429688,0.29101562,0.010681152,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
P26453-2,0.8515625,0.15722656,0.071777344,0.080566406,0.87109375,0.041992188,0.0011672974,0.33007812,0.4296875,0.29101562,0.011657715,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P18572-2,0.86328125,0.14941406,0.07080078,0.080566406,0.875,0.045410156,0.0009689331,0.3359375,0.4296875,0.28710938,0.013244629,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P42356,0.31835938,0.61328125,0.41015625,0.11279297,0.18164062,0.04736328,0.013244629,0.390625,0.26171875,0.578125,0.0073547363,False,True,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5JRA6,0.3203125,0.203125,0.13964844,0.6796875,0.30664062,0.10107422,0.0011672974,0.65234375,0.48242188,0.5859375,0.03857422,False,False,False,True,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9LXL9,0.6953125,0.16601562,0.73828125,0.05419922,0.25585938,0.05029297,0.00970459,0.8046875,0.23925781,0.27734375,0.24609375,True,False,True,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G5EGK8,0.21582031,0.6484375,0.5625,0.008056641,0.46875,0.05102539,0.0021209717,0.12695312,0.20703125,0.39257812,0.0027160645,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UBL9,0.95703125,0.21484375,0.064453125,0.00592041,0.83984375,0.20605469,0.00024604797,0.67578125,0.46289062,0.6484375,0.024047852,True,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8K3P1,0.95703125,0.203125,0.06738281,0.0057373047,0.84375,0.20800781,0.00031471252,0.640625,0.46679688,0.66015625,0.025512695,True,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O80925,0.42773438,0.76171875,0.02722168,0.04736328,0.18554688,0.32617188,0.14355469,0.055908203,0.20898438,0.80078125,0.024047852,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7PC88,0.9140625,0.16699219,0.05029297,0.09277344,0.8515625,0.13671875,0.030273438,0.36523438,0.33203125,0.20605469,0.0066833496,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9SQR2,0.033691406,0.703125,0.103515625,0.16894531,0.018310547,0.30859375,0.97265625,0.12988281,0.014953613,0.30664062,0.22363281,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P61793,0.9375,0.19726562,0.06933594,0.030273438,0.97265625,0.05493164,0.022338867,0.14257812,0.22167969,0.25390625,0.0028839111,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q0JD85,0.22949219,0.14941406,0.11279297,0.04736328,0.07910156,0.28125,0.97265625,0.080566406,0.046142578,0.046142578,0.125,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P16260,0.56640625,0.1953125,0.11425781,0.052734375,0.17578125,0.890625,0.05493164,0.17285156,0.13964844,0.26367188,0.20605469,True,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4I3V6,0.43554688,0.09667969,0.10107422,0.018554688,0.11279297,0.20019531,0.98828125,0.06347656,0.025512695,0.020385742,0.09814453,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6IQ23,0.46484375,0.76953125,0.18457031,0.12890625,0.52734375,0.10839844,0.00024604797,0.14355469,0.48632812,0.28515625,0.010009766,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q10S65,0.087402344,0.16015625,0.94921875,0.012023926,0.099609375,0.37304688,0.00050354004,0.060058594,0.061035156,0.12988281,0.01361084,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9DBD5,0.04736328,0.20703125,0.96484375,0.037841797,0.010314941,0.033691406,2.014637e-05,0.2578125,0.033203125,0.072753906,0.00017929077,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IZL8,0.05029297,0.22167969,0.96484375,0.03466797,0.016967773,0.030273438,4.005432e-05,0.17871094,0.033691406,0.06298828,0.00021648407,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q56B11,0.048828125,0.24902344,0.95703125,0.033203125,0.014953613,0.033203125,2.5868416e-05,0.22265625,0.043945312,0.080566406,0.0001487732,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q2KID9,0.2578125,0.18554688,0.140625,0.06298828,0.103515625,0.94140625,0.022583008,0.08496094,0.033203125,0.021606445,0.03515625,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q62940,0.41601562,0.703125,0.30273438,0.034179688,0.43945312,0.099609375,0.0019302368,0.09667969,0.37890625,0.17578125,0.001411438,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6STE5,0.051757812,0.46875,0.92578125,0.028442383,0.05102539,0.053466797,3.3140182e-05,0.03112793,0.16210938,0.075683594,0.0012817383,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HAU0,0.4765625,0.8046875,0.1328125,0.051757812,0.421875,0.10986328,0.0008049011,0.265625,0.4375,0.43164062,0.004760742,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15042,0.36328125,0.7578125,0.25585938,0.0032806396,0.49804688,0.045410156,0.12792969,0.01586914,0.059326172,0.19824219,0.0020446777,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96MU7,0.03173828,0.13769531,0.97265625,0.009155273,0.02758789,0.01586914,0.0005874634,0.012817383,0.021606445,0.0013275146,0.003479004,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9QY02,0.033203125,0.13574219,0.96875,0.0066833496,0.030273438,0.013244629,0.0008049011,0.014038086,0.021240234,0.0018081665,0.0032806396,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E9Q5K9,0.03515625,0.13574219,0.96875,0.0068969727,0.029785156,0.014038086,0.0008277893,0.014038086,0.024414062,0.0019302368,0.0039367676,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q01657,0.095214844,0.68359375,0.6640625,0.026000977,0.09423828,0.07470703,0.017944336,0.080566406,0.23046875,0.3984375,0.00020313263,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O23676,0.12988281,0.5,0.58203125,0.16015625,0.034179688,0.33789062,0.034179688,0.375,0.37304688,0.21191406,0.14746094,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96JI7,0.33789062,0.5703125,0.56640625,0.014526367,0.25,0.12597656,0.00047302246,0.3046875,0.21972656,0.29492188,0.0022583008,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BWC0,0.94140625,0.13378906,0.071777344,0.0154418945,0.75,0.059326172,0.00062561035,0.40820312,0.80859375,0.2109375,0.02331543,True,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q6PL11,0.037841797,0.6484375,0.63671875,0.010009766,0.0390625,0.031982422,0.021606445,0.119140625,0.04663086,0.5078125,0.00023078918,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q42403,0.07373047,0.82421875,0.33984375,0.0009689331,0.044677734,0.05419922,0.006286621,0.5234375,0.140625,0.056640625,0.033691406,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12907,0.83203125,0.1953125,0.16796875,0.12011719,0.69921875,0.099609375,0.011657715,0.65234375,0.70703125,0.50390625,0.043945312,True,False,False,False,True,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
P05737,0.03515625,0.41015625,0.69140625,0.026733398,0.012817383,0.47070312,0.00015830994,0.11425781,0.010314941,0.012817383,3.1232834e-05,False,False,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99NI4,0.25390625,0.59375,0.41992188,0.040771484,0.111328125,0.359375,0.0009689331,0.13183594,0.41015625,0.23925781,0.0039367676,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K7K424,0.68359375,0.515625,0.07080078,0.0036010742,0.20605469,0.21289062,0.14550781,0.734375,0.103515625,0.19824219,0.012817383,True,True,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q5HZV9,0.21875,0.76171875,0.33789062,0.0075683594,0.23242188,0.075683594,0.005065918,0.14746094,0.34375,0.10986328,0.029785156,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9FFF5,0.17089844,0.103515625,0.91796875,0.0031738281,0.122558594,0.010314941,0.00088119507,0.09814453,0.05834961,0.02331543,0.00091171265,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7Z6M4,0.23632812,0.12597656,0.15039062,0.051757812,0.091308594,0.8984375,0.036132812,0.05029297,0.040771484,0.04736328,0.026367188,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q7L0Y3,0.26953125,0.18261719,0.14746094,0.06347656,0.13085938,0.94921875,0.06542969,0.029296875,0.037841797,0.043945312,0.016967773,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9SA14,0.31054688,0.10107422,0.099609375,0.02758789,0.08496094,0.22363281,0.98828125,0.03564453,0.026000977,0.024780273,0.10986328,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9FMT1,0.31835938,0.106933594,0.095214844,0.033691406,0.08886719,0.20898438,0.9921875,0.040771484,0.025146484,0.026000977,0.12890625,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9STE8,0.5859375,0.068359375,0.071777344,0.026000977,0.12158203,0.41015625,0.98828125,0.060058594,0.04272461,0.05029297,0.10253906,True,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P17790-2,0.83203125,0.16699219,0.08886719,0.099609375,0.85546875,0.044677734,0.0018692017,0.35351562,0.39257812,0.24121094,0.011352539,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WUD6,0.85546875,0.16699219,0.11767578,0.005554199,0.20605469,0.609375,0.0015029907,0.87890625,0.5546875,0.7890625,0.05102539,True,False,False,False,False,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q08274,0.27734375,0.56640625,0.34765625,0.07080078,0.375,0.05419922,0.00091171265,0.34765625,0.15917969,0.18359375,0.0013275146,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4IXW2,0.6484375,0.5078125,0.296875,0.0078125,0.48046875,0.29492188,0.22949219,0.45507812,0.43359375,0.578125,0.03857422,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Q15061,0.061767578,0.16992188,0.86328125,0.087402344,0.004760742,0.01977539,0.00026130676,0.2578125,0.040283203,0.21289062,0.00020313263,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6ZQL4,0.051757812,0.19042969,0.85546875,0.061035156,0.0039367676,0.01940918,0.00045776367,0.23828125,0.03112793,0.1484375,0.00026130676,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99836,0.34960938,0.765625,0.07910156,0.13085938,0.103515625,0.6328125,0.0154418945,0.05834961,0.40820312,0.56640625,0.018798828,False,True,False,False,False,True,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UNL4,0.15332031,0.20800781,0.640625,0.040283203,0.05419922,0.068359375,0.0009384155,0.09667969,0.075683594,0.37109375,0.0010681152,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8C0D7,0.14941406,0.20019531,0.6484375,0.041503906,0.053466797,0.068359375,0.0009994507,0.08886719,0.07714844,0.34179688,0.0009689331,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15628,0.36914062,0.63671875,0.4296875,0.02331543,0.18164062,0.31835938,0.0010299683,0.22363281,0.5390625,0.44335938,0.010986328,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9QX60,0.28515625,0.22851562,0.119140625,0.111328125,0.18945312,0.92578125,0.0020446777,0.10253906,0.06933594,0.056640625,0.10986328,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8VD46,0.51953125,0.25585938,0.30078125,0.055908203,0.048828125,0.77734375,0.07714844,0.22265625,0.28710938,0.25585938,0.19726562,True,False,False,False,False,True,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96HW7,0.20898438,0.296875,0.5625,0.3515625,0.06933594,0.043945312,6.6280365e-05,0.08886719,0.44726562,0.52734375,0.004058838,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O22527,0.14550781,0.62890625,0.34960938,0.15429688,0.3828125,0.11279297,0.09814453,0.072753906,0.061035156,0.08154297,0.003479004,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P38697,0.071777344,0.42578125,0.17089844,0.27929688,0.36914062,0.16308594,0.008300781,0.013244629,0.010681152,0.0061035156,0.09814453,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q56X52,0.47851562,0.09277344,0.09814453,0.029785156,0.13476562,0.23925781,0.984375,0.099609375,0.075683594,0.020996094,0.05834961,True,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P82130,0.25585938,0.08886719,0.08642578,0.01361084,0.028930664,0.12792969,0.99609375,0.040283203,0.021606445,0.02758789,0.043945312,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q92633,0.9375,0.19726562,0.06933594,0.034179688,0.96875,0.05029297,0.020996094,0.13574219,0.19921875,0.24902344,0.0028839111,True,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8H7F6,0.23046875,0.09814453,0.125,0.01977539,0.048828125,0.20214844,0.99609375,0.043945312,0.03955078,0.020019531,0.046142578,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4J264,0.37304688,0.11425781,0.111328125,0.016357422,0.15332031,0.3984375,0.9453125,0.04345703,0.036865234,0.03466797,0.061767578,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8H0M1,0.32617188,0.50390625,0.13769531,0.078125,0.17285156,0.46484375,0.02722168,0.23925781,0.020385742,0.11279297,0.018310547,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q96NT0,0.34375,0.45507812,0.45898438,0.055908203,0.12402344,0.44921875,0.00010251999,0.16015625,0.48828125,0.106933594,0.016967773,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q8LIN5,0.9140625,0.064453125,0.13574219,0.03564453,0.65234375,0.22558594,0.30664062,0.265625,0.66796875,0.072753906,0.005065918,True,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P0C2B7,0.28515625,0.265625,0.20703125,0.028442383,0.2265625,0.9375,0.0015029907,0.083984375,0.021972656,0.03564453,0.0066833496,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q86TS9,0.3203125,0.28125,0.1640625,0.030273438,0.2109375,0.953125,0.0019302368,0.078125,0.025512695,0.049560547,0.004333496,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P55199,0.06933594,0.35546875,0.85546875,0.06298828,0.05029297,0.01586914,0.0005531311,0.051757812,0.071777344,0.030639648,0.00088119507,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9FLY0,0.17480469,0.578125,0.33984375,0.0020446777,0.032470703,0.796875,0.0078125,0.068359375,0.12402344,0.053466797,0.41015625,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9CQY6,0.22167969,0.30859375,0.25195312,0.01586914,0.048095703,0.97265625,0.0010681152,0.06298828,0.030639648,0.040771484,0.0030822754,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9P000,0.17578125,0.79296875,0.59765625,0.014038086,0.14648438,0.20019531,0.0009994507,0.17089844,0.26367188,0.18945312,0.0011367798,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9FI53,0.15234375,0.6171875,0.640625,0.078125,0.036132812,0.55078125,0.78125,0.03564453,0.008850098,0.059326172,0.77734375,False,True,True,False,False,False,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
