epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss
37,759,0.08374527841806412,,
38,779,,,0.08638961613178253
38,779,0.08193618059158325,,
39,799,,0.06700640171766281,
39,799,,,0.08533476293087006
39,799,0.08081750571727753,,
40,819,,,0.08413486927747726
40,819,0.07956016808748245,,
41,839,,,0.08251120895147324
41,839,0.07818964123725891,,
42,849,,0.06945540010929108,
42,859,,,0.08184937387704849
42,859,0.07761743664741516,,
43,879,,,0.08103794604539871
43,879,0.07636992633342743,,
44,899,,0.06054973602294922,
44,899,,,0.08017697185277939
44,899,0.07547089457511902,,
45,919,,,0.07894523441791534
45,919,0.07384960353374481,,
46,939,,,0.07825074344873428
46,939,0.07360360771417618,,
47,949,,0.07991049438714981,
47,959,,,0.0777624323964119
47,959,0.07195983827114105,,
48,979,,,0.07599446922540665
48,979,0.07182519137859344,,
49,999,,0.08362451940774918,
49,999,,,0.07601794600486755
49,999,0.07108107209205627,,
50,1019,,,0.0755586177110672
50,1019,0.07090200483798981,,
51,1039,,,0.07443655282258987
51,1039,0.06980691850185394,,
52,1049,,0.06474877893924713,
52,1059,,,0.07392054051160812
52,1059,0.068681500852108,,
53,1079,,,0.07303310930728912
53,1079,0.06753654778003693,,
54,1099,,0.07467744499444962,
54,1099,,,0.07238184660673141
54,1099,0.06761747598648071,,
55,1119,,,0.07191892713308334
55,1119,0.06661558896303177,,
56,1139,,,0.0714394599199295
56,1139,0.06640953570604324,,
57,1149,,0.056539230048656464,
57,1159,,,0.07019954919815063
57,1159,0.06525206565856934,,
58,1179,,,0.07058633118867874
58,1179,0.06489233672618866,,
59,1199,,0.048955876380205154,
59,1199,,,0.06972502917051315
59,1199,0.06456641107797623,,
60,1219,,,0.06909818947315216
60,1219,0.06324006617069244,,
61,1239,,,0.06855212152004242
61,1239,0.06319449841976166,,
62,1249,,0.06083656847476959,
62,1259,,,0.068583644926548
62,1259,0.06288778781890869,,
63,1279,,,0.06763909757137299
63,1279,0.06126723811030388,,
64,1299,,0.051163963973522186,
64,1299,,,0.06768721342086792
64,1299,0.061882562935352325,,
65,1319,,,0.06719891726970673
65,1319,0.06116412952542305,,
66,1339,,,0.06712155789136887
66,1339,0.06073405221104622,,
67,1349,,0.04637359455227852,
67,1359,,,0.06642952561378479
67,1359,0.06074799969792366,,
68,1379,,,0.06574121862649918
68,1379,0.05943239852786064,,
69,1399,,0.056986015290021896,
69,1399,,,0.06641623377799988
69,1399,0.059056539088487625,,
70,1419,,,0.06521960347890854
70,1419,0.058479778468608856,,
71,1439,,,0.06533203274011612
71,1439,0.05827447772026062,,
72,1449,,0.049332160502672195,
72,1459,,,0.06468124687671661
72,1459,0.05751999095082283,,
73,1479,,,0.06461519002914429
73,1479,0.05626640468835831,,
74,1499,,0.06036316603422165,
74,1499,,,0.06405016034841537
74,1499,0.056780457496643066,,
75,1519,,,0.06446242332458496
75,1519,0.05625171214342117,,
76,1539,,,0.06342951953411102
76,1539,0.0558135099709034,,
77,1549,,0.05152619257569313,
77,1559,,,0.06376739591360092
77,1559,0.05539949983358383,,
78,1579,,,0.0629982203245163
78,1579,0.054898690432310104,,
79,1599,,0.052176326513290405,
79,1599,,,0.0628146082162857
79,1599,0.05438148230314255,,
80,1619,,,0.0630999431014061
80,1619,0.054279107600450516,,
81,1639,,,0.06264645606279373
81,1639,0.05397263914346695,,
82,1649,,0.06862738728523254,
82,1659,,,0.062277138233184814
82,1659,0.05359422042965889,,
83,1679,,,0.06187593936920166
83,1679,0.053641386330127716,,
84,1699,,0.05011316388845444,
84,1699,,,0.0611543171107769
84,1699,0.05195740610361099,,
85,1719,,,0.06168382242321968
85,1719,0.0527191087603569,,
86,1739,,,0.06087126210331917
86,1739,0.05138643458485603,,
87,1749,,0.05653919279575348,
87,1759,,,0.061550434678792953
87,1759,0.050845254212617874,,
88,1779,,,0.06107679381966591
88,1779,0.05078878998756409,,
89,1799,,0.053215134888887405,
89,1799,,,0.060624606907367706
89,1799,0.050573863089084625,,
90,1819,,,0.060401540249586105
90,1819,0.05099581554532051,,
91,1839,,,0.06088705360889435
91,1839,0.050382792949676514,,
92,1849,,0.03825370594859123,
92,1859,,,0.06050225719809532
92,1859,0.04984217509627342,,
93,1879,,,0.060029853135347366
93,1879,0.04894851893186569,,
94,1899,,0.042867355048656464,
94,1899,,,0.06016690284013748
94,1899,0.0494815818965435,,
95,1919,,,0.05984766408801079
95,1919,0.04885411635041237,,
96,1939,,,0.05926806107163429
96,1939,0.04847650229930878,,
97,1949,,0.059723008424043655,
97,1959,,,0.06000182405114174
97,1959,0.04831524193286896,,
98,1979,,,0.05899765342473984
98,1979,0.04804130643606186,,
99,1999,,0.04528846964240074,
99,1999,,,0.05973077192902565
99,1999,0.0476665273308754,,
100,2019,,,0.059379786252975464
100,2019,0.047569651156663895,,
101,2039,,,0.05846777930855751
101,2039,0.04649113491177559,,
102,2049,,0.047866642475128174,
102,2059,,,0.058568257838487625
102,2059,0.04677976295351982,,
103,2079,,,0.05908535048365593
103,2079,0.04666359722614288,,
104,2099,,0.04000788927078247,
104,2099,,,0.05860533192753792
104,2099,0.046129848808050156,,
105,2119,,,0.05850261449813843
105,2119,0.046109870076179504,,
106,2139,,,0.05831258371472359
106,2139,0.04556263983249664,,
107,2149,,0.04971057176589966,
107,2159,,,0.05778435245156288
107,2159,0.0446181558072567,,
108,2179,,,0.05797698721289635
108,2179,0.04464796930551529,,
109,2199,,0.04364275187253952,
109,2199,,,0.0576268807053566
109,2199,0.04512564837932587,,
110,2219,,,0.057545002549886703
110,2219,0.04474318027496338,,
111,2239,,,0.05738486722111702
111,2239,0.04438992589712143,,
112,2249,,0.04267996549606323,
112,2259,,,0.05741117522120476
112,2259,0.04410687834024429,,
113,2279,,,0.05697597935795784
113,2279,0.04371893033385277,,
114,2299,,0.07500652968883514,
114,2299,,,0.05790042504668236
114,2299,0.04374862089753151,,
115,2319,,,0.057293277233839035
115,2319,0.043258778750896454,,
116,2339,,,0.05698493868112564
116,2339,0.0431479811668396,,
117,2349,,0.04472268745303154,
117,2359,,,0.05680917575955391
117,2359,0.04315831884741783,,
118,2379,,,0.05683531612157822
118,2379,0.04277568310499191,,
119,2399,,0.04975410923361778,
119,2399,,,0.05725798010826111
119,2399,0.04287971183657646,,
120,2419,,,0.05664216727018356
120,2419,0.04243708774447441,,
121,2439,,,0.05674281343817711
121,2439,0.04204081371426582,,
122,2449,,0.04440746456384659,
122,2459,,,0.05608571693301201
122,2459,0.0419841930270195,,
123,2479,,,0.05634216591715813
123,2479,0.04115238040685654,,
124,2499,,0.03601076081395149,
124,2499,,,0.055970847606658936
124,2499,0.04100296273827553,,
125,2519,,,0.05638577416539192
125,2519,0.04090263321995735,,
126,2539,,,0.05640583857893944
126,2539,0.040450531989336014,,
127,2549,,0.040268030017614365,
127,2559,,,0.056503668427467346
127,2559,0.04020925983786583,,
128,2579,,,0.05553445219993591
128,2579,0.039848752319812775,,
129,2599,,0.05013289675116539,
129,2599,,,0.05572846904397011
129,2599,0.039556484669446945,,
130,2619,,,0.05524639040231705
130,2619,0.039924658834934235,,
131,2639,,,0.05584368482232094
131,2639,0.03974410891532898,,
132,2649,,0.030069835484027863,
132,2659,,,0.05559361353516579
132,2659,0.03955630958080292,,
133,2679,,,0.05566655099391937
133,2679,0.039330996572971344,,
134,2699,,0.034967437386512756,
134,2699,,,0.055918123573064804
134,2699,0.039363984018564224,,
135,2719,,,0.055392347276210785
135,2719,0.039116911590099335,,
